decimalLatitude,decimalLongitude,occurrenceStatus
-33.673311,150.750324,1
-33.673311,150.750324,1
-33.673311,150.750324,1
-33.673311,150.750324,1
-33.673311,150.750324,1
-33.673311,150.750324,1
-33.670108,150.761623,1
-33.670108,150.761623,1
-33.670108,150.761623,1
-33.678691,150.744737,1
-33.678691,150.744737,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.633225,150.808196,1
-33.633225,150.808196,1
-33.641367,150.697093,1
-33.587179,150.673594,1
-33.587179,150.673594,1
-33.587179,150.673594,1
-33.641442,150.793639,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.646599,150.803242,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.654535,150.79517,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.643032,150.814599,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.649928,150.806392,1
-33.644379,150.812753,1
-33.671881,150.76396,1
-33.671881,150.76396,1
-33.689682,150.754136,1
-33.689682,150.754136,1
-33.541916,150.66404,1
-33.541916,150.66404,1
-33.541916,150.66404,1
-33.639809,150.699118,1
-33.639809,150.699118,1
-33.639809,150.699118,1
-33.64098,150.686959,1
-33.64098,150.686959,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.639809,150.699118,1
-33.639809,150.699118,1
-33.642873,150.700503,1
-33.596281,150.682939,1
-33.596281,150.682939,1
-33.596281,150.682939,1
-33.596281,150.682939,1
-33.612074,150.802244,1
-33.612074,150.802244,1
-33.612074,150.802244,1
-33.511578,150.681002,1
-33.503343,150.772708,1
-33.503343,150.772708,1
-33.64098,150.686959,1
-33.638782,150.693346,1
-33.638782,150.693346,1
-33.64098,150.686959,1
-33.64098,150.686959,1
-33.638782,150.693346,1
-33.639809,150.699118,1
-33.639809,150.699118,1
-33.640511,150.687479,1
-33.641367,150.697093,1
-33.641367,150.697093,1
-33.640218,150.696886,1
-33.62343,150.683398,1
-33.62343,150.683398,1
-33.62343,150.683398,1
-33.62343,150.683398,1
-33.62343,150.683398,1
-33.597254,150.681943,1
-33.597254,150.681943,1
-33.597254,150.681943,1
-33.597254,150.681943,1
-33.597254,150.681943,1
-33.597254,150.681943,1
-33.605102,150.667725,1
-33.605102,150.667725,1
-33.605,150.66234,1
-33.605,150.66234,1
-33.605102,150.667725,1
-33.605102,150.667725,1
-33.671915,150.72092,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.614058,150.712746,1
-33.597254,150.681943,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.631756,150.64685,1
-33.524118,150.628994,1
-33.524118,150.628994,1
-33.643156,150.775581,1
-33.643156,150.775581,1
-33.493199,150.810635,1
-33.493199,150.810635,1
-33.493199,150.810635,1
-33.52708,150.690278,1
-33.632892,150.756442,1
-33.652246,150.779659,1
-33.652246,150.779659,1
-33.652246,150.779659,1
-33.639809,150.699118,1
-33.639809,150.699118,1
-33.652246,150.779659,1
-33.652246,150.779659,1
-33.652246,150.779659,1
-33.645478,150.700466,1
-33.645478,150.700466,1
-33.642873,150.700503,1
-33.645478,150.700466,1
-33.641367,150.697093,1
-33.645478,150.700466,1
-33.639809,150.699118,1
-33.639584,150.696709,1
-33.684974,150.695769,1
-33.684974,150.695769,1
-33.684974,150.695769,1
-33.684974,150.695769,1
-33.684974,150.695769,1
-33.684974,150.695769,1
-33.531738,150.734458,1
-33.526882,150.828788,1
-33.656557,150.808984,1
-33.664412,150.80348,1
-33.667299,150.67545,1
-33.535991,150.627937,1
-33.535991,150.627937,1
-33.643432,150.741076,1
-33.563343,150.633845,1
-33.525829,150.666842,1
-33.525829,150.666842,1
-33.573989,150.634201,1
-33.628976,150.647637,1
-33.615094,150.734493,1
-33.615094,150.734493,1
-33.615094,150.734493,1
-33.615094,150.734493,1
-33.615094,150.734493,1
-33.630717,150.644356,1
-33.613537,150.68474,1
-33.613537,150.68474,1
-33.613537,150.68474,1
-33.645475,150.739406,1
-33.645475,150.739406,1
-33.496709,150.805165,1
-33.496709,150.805165,1
-33.496709,150.805165,1
-33.496709,150.805165,1
-33.496709,150.805165,1
-33.496709,150.805165,1
-33.615094,150.734493,1
-33.505684,150.688855,1
-33.505684,150.688855,1
-33.681761,150.717828,1
-33.631677,150.784068,1
-33.687581,150.666577,1
-33.687581,150.666577,1
-33.684752,150.68391,1
-33.684752,150.68391,1
-33.684752,150.68391,1
-33.684752,150.68391,1
-33.621183,150.807402,1
-33.621183,150.807402,1
-33.510677,150.781917,1
-33.650014,150.806131,1
-33.650014,150.806131,1
-33.650014,150.806131,1
-33.672649,150.761071,1
-33.672649,150.761071,1
-33.673379,150.751616,1
-33.673379,150.751616,1
-33.673379,150.751616,1
-33.649151,150.808309,1
-33.649151,150.808309,1
-33.688975,150.753907,1
-33.688975,150.753907,1
-33.655805,150.703016,1
-33.637203,150.721027,1
-33.637203,150.721027,1
-33.673624,150.76509,1
-33.673624,150.76509,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.498454,150.801892,1
-33.618944,150.684596,1
-33.618944,150.684596,1
-33.618944,150.684596,1
-33.495598,150.793355,1
-33.492107,150.7999,1
-33.495598,150.793355,1
-33.497477,150.797612,1
-33.495598,150.793355,1
-33.496518,150.794408,1
-33.496518,150.794408,1
-33.61804,150.80083,1
-33.501753,150.784588,1
-33.501753,150.784588,1
-33.585209,150.688729,1
-33.605738,150.6537,1
-33.61559,150.6502,1
-33.592789,150.684217,1
-33.650868,150.704225,1
-33.656089,150.742902,1
-33.640193,150.712055,1
-33.665428,150.711386,1
-33.665428,150.711386,1
-33.572557,150.663215,1
-33.572557,150.663215,1
-33.613706,150.64594,1
-33.572557,150.663215,1
-33.572557,150.663215,1
-33.572557,150.663215,1
-33.534418,150.770834,1
-33.634664,150.804904,1
-33.634664,150.804904,1
-33.634664,150.804904,1
-33.634664,150.804904,1
-33.634664,150.804904,1
-33.634664,150.804904,1
-33.634664,150.804904,1
-33.657654,150.77952,1
-33.647166,150.798118,1
-33.67363,150.79138,1
-33.6736,150.76555,1
-33.6886,150.76194,1
-33.65916,150.77916,1
-33.67388,150.76194,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.616,150.716,1
-33.683,150.72277,1
-33.683,150.72277,1
-33.655,150.77582,1
-33.65916,150.77916,1
-33.65916,150.77916,1
-33.683,150.72277,1
-33.65916,150.77916,1
-33.655,150.77582,1
-33.655,150.77582,1
-33.65916,150.77916,1
-33.67388,150.76194,1
-33.65916,150.77916,1
-33.65916,150.77916,1
-33.65305,150.80027,1
-33.65305,150.80027,1
-33.65,150.7836,1
-33.65,150.7836,1
-33.659803,150.798874,1
-33.659803,150.798874,1
-33.666,150.683,1
-33.666,150.683,1
-33.593002,150.744547,1
-33.668611,150.688657,1
-33.668611,150.688657,1
-33.618961,150.734171,1
-33.618961,150.734171,1
-33.618961,150.734171,1
-33.618961,150.734171,1
-33.618961,150.734171,1
-33.618961,150.734171,1
-33.678632,150.646328,1
-33.674231,150.748898,1
-33.674231,150.748898,1
-33.626426,150.747987,1
-33.626426,150.747987,1
-33.626426,150.747987,1
-33.660601,150.694262,1
-33.660601,150.694262,1
-33.660882,150.70935,1
-33.640649,150.736837,1
-33.653456,150.796879,1
-33.6484,150.668714,1
-33.6484,150.668714,1
-33.6484,150.668714,1
-33.6484,150.668714,1
-33.665087,150.734504,1
-33.666,150.733,1
-33.68999,150.67499,1
-33.665087,150.734504,1
-33.65,150.733,1
-33.6261,150.7361,1
-33.6261,150.7361,1
-33.6261,150.7361,1
-33.633,150.733,1
-33.633,150.733,1
-33.6261,150.7361,1
-33.6261,150.7361,1
-33.6261,150.7361,1
-33.65,150.75,1
-33.616,150.716,1
-33.616,150.716,1
-33.483,150.683,1
-33.483,150.683,1
-33.6,150.75,1
-33.672132,150.694192,1
-33.685859,150.692941,1
-33.667279,150.6965,1
-33.615124,150.727547,1
-33.565299,150.826997,1
-33.5,150.8,1
-33.5,150.8,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.483333,150.816667,1
-33.533,150.633,1
-33.533,150.633,1
-33.533,150.633,1
-33.533,150.633,1
-33.533,150.633,1
-33.6,150.733,1
-33.6,150.733,1
-33.6,150.733,1
-33.6,150.733,1
-33.629099999999994,150.7229,0
-33.6417,150.8195,0
-33.6879,150.79850000000002,0
-33.650099999999995,150.75230000000002,0
-33.561899999999994,150.75650000000002,0
-33.536699999999996,150.7187,0
-33.536699999999996,150.6851,0
-33.51149999999999,150.62630000000001,0
-33.6459,150.6767,0
-33.5913,150.73550000000003,0
-33.582899999999995,150.6305,0
-33.49889999999999,150.77750000000003,0
-33.5913,150.6725,0
-33.629099999999994,150.77750000000003,0
-33.616499999999995,150.69770000000003,0
-33.6669,150.7229,0
-33.549299999999995,150.6725,0
-33.56609999999999,150.78170000000003,0
-33.6627,150.6767,0
-33.51989999999999,150.8111,0
-33.507299999999994,150.6389,0
-33.50309999999999,150.6431,0
-33.6123,150.65990000000002,0
-33.6459,150.65570000000002,0
-33.650099999999995,150.6725,0
-33.6333,150.74390000000002,0
-33.549299999999995,150.78170000000003,0
-33.6837,150.6389,0
-33.6753,150.79850000000002,0
-33.561899999999994,150.7313,0
-33.6459,150.7649,0
-33.6753,150.7229,0
-33.5577,150.64730000000003,0
-33.5913,150.7313,0
-33.49889999999999,150.6851,0
-33.5913,150.73970000000003,0
-33.515699999999995,150.79430000000002,0
-33.616499999999995,150.7691,0
-33.5997,150.6851,0
-33.561899999999994,150.82370000000003,0
-33.595499999999994,150.69770000000003,0
-33.570299999999996,150.66410000000002,0
-33.58709999999999,150.77750000000003,0
-33.6459,150.71030000000002,0
-33.536699999999996,150.7691,0
-33.48209999999999,150.77750000000003,0
-33.582899999999995,150.75230000000002,0
-33.515699999999995,150.66410000000002,0
-33.616499999999995,150.8111,0
-33.53249999999999,150.6725,0
-33.52409999999999,150.70190000000002,0
-33.50309999999999,150.7649,0
-33.49889999999999,150.7649,0
-33.52409999999999,150.69350000000003,0
-33.54089999999999,150.7733,0
-33.6795,150.6431,0
-33.549299999999995,150.7691,0
-33.549299999999995,150.71450000000002,0
-33.494699999999995,150.71030000000002,0
-33.57449999999999,150.78590000000003,0
-33.53249999999999,150.71450000000002,0
-33.53249999999999,150.62630000000001,0
-33.6879,150.6305,0
-33.5577,150.73550000000003,0
-33.6417,150.71450000000002,0
-33.57449999999999,150.77750000000003,0
-33.60809999999999,150.64730000000003,0
-33.5913,150.75650000000002,0
-33.515699999999995,150.80270000000002,0
-33.53249999999999,150.80270000000002,0
-33.55349999999999,150.82790000000003,0
-33.6417,150.75230000000002,0
-33.5787,150.69350000000003,0
-33.671099999999996,150.77750000000003,0
-33.6123,150.65150000000003,0
-33.6417,150.6725,0
-33.603899999999996,150.6305,0
-33.582899999999995,150.65990000000002,0
-33.6837,150.73970000000003,0
-33.55349999999999,150.78170000000003,0
-33.55349999999999,150.8153,0
-33.6417,150.75650000000002,0
-33.570299999999996,150.65150000000003,0
-33.5997,150.71450000000002,0
-33.48209999999999,150.80270000000002,0
-33.637499999999996,150.8195,0
-33.582899999999995,150.71450000000002,0
-33.57449999999999,150.7271,0
-33.6669,150.75650000000002,0
-33.49889999999999,150.69350000000003,0
-33.6879,150.7271,0
-33.494699999999995,150.6347,0
-33.6669,150.7271,0
-33.6627,150.65570000000002,0
-33.570299999999996,150.71450000000002,0
-33.6417,150.6389,0
-33.52409999999999,150.8153,0
-33.637499999999996,150.70190000000002,0
-33.6795,150.65570000000002,0
-33.5997,150.6305,0
-33.54089999999999,150.6725,0
-33.528299999999994,150.66410000000002,0
-33.49049999999999,150.8195,0
-33.570299999999996,150.70610000000002,0
-33.58709999999999,150.82790000000003,0
-33.536699999999996,150.75230000000002,0
-33.56609999999999,150.80270000000002,0
-33.51989999999999,150.62630000000001,0
-33.51989999999999,150.7271,0
-33.6753,150.8195,0
-33.549299999999995,150.7187,0
-33.48209999999999,150.75650000000002,0
-33.515699999999995,150.78590000000003,0
-33.5913,150.8195,0
-33.561899999999994,150.70190000000002,0
-33.49049999999999,150.71450000000002,0
-33.536699999999996,150.6431,0
-33.507299999999994,150.7733,0
-33.507299999999994,150.7607,0
-33.515699999999995,150.6389,0
-33.52409999999999,150.75650000000002,0
-33.54089999999999,150.74810000000002,0
-33.51149999999999,150.6305,0
-33.536699999999996,150.71450000000002,0
-33.570299999999996,150.6767,0
-33.54089999999999,150.82790000000003,0
-33.6879,150.7733,0
-33.595499999999994,150.68930000000003,0
-33.582899999999995,150.79430000000002,0
-33.595499999999994,150.66410000000002,0
-33.595499999999994,150.7313,0
-33.6879,150.7313,0
-33.507299999999994,150.71450000000002,0
-33.629099999999994,150.82370000000003,0
-33.49049999999999,150.80270000000002,0
-33.5997,150.65990000000002,0
-33.536699999999996,150.77750000000003,0
-33.637499999999996,150.68930000000003,0
-33.6207,150.71450000000002,0
-33.6543,150.71030000000002,0
-33.515699999999995,150.6347,0
-33.6249,150.77750000000003,0
-33.6543,150.7271,0
-33.6459,150.77750000000003,0
-33.5787,150.70610000000002,0
-33.561899999999994,150.62630000000001,0
-33.570299999999996,150.79430000000002,0
-33.5577,150.71030000000002,0
-33.603899999999996,150.69770000000003,0
-33.60809999999999,150.69770000000003,0
-33.494699999999995,150.6809,0
-33.6879,150.79430000000002,0
-33.6585,150.6809,0
-33.5577,150.6305,0
-33.507299999999994,150.6431,0
-33.616499999999995,150.6389,0
-33.55349999999999,150.79850000000002,0
-33.637499999999996,150.70610000000002,0
-33.629099999999994,150.6809,0
-33.49049999999999,150.70610000000002,0
-33.6123,150.75650000000002,0
-33.5913,150.6305,0
-33.55349999999999,150.71030000000002,0
-33.595499999999994,150.70190000000002,0
-33.54089999999999,150.77750000000003,0
-33.54509999999999,150.77750000000003,0
-33.629099999999994,150.79430000000002,0
-33.616499999999995,150.65990000000002,0
-33.536699999999996,150.8111,0
-33.561899999999994,150.78590000000003,0
-33.6795,150.6305,0
-33.515699999999995,150.6725,0
-33.507299999999994,150.62630000000001,0
-33.52409999999999,150.80270000000002,0
-33.51989999999999,150.71450000000002,0
-33.582899999999995,150.65150000000003,0
-33.51989999999999,150.62210000000002,0
-33.603899999999996,150.65150000000003,0
-33.616499999999995,150.66830000000002,0
-33.6207,150.6725,0
-33.6459,150.65990000000002,0
-33.6249,150.66410000000002,0
-33.51989999999999,150.79850000000002,0
-33.6837,150.65990000000002,0
-33.51989999999999,150.7313,0
-33.6333,150.66830000000002,0
-33.49049999999999,150.69350000000003,0
-33.51989999999999,150.64730000000003,0
-33.494699999999995,150.74390000000002,0
-33.5913,150.70610000000002,0
-33.603899999999996,150.6809,0
-33.60809999999999,150.62210000000002,0
-33.5913,150.65570000000002,0
-33.51989999999999,150.74810000000002,0
-33.6459,150.66830000000002,0
-33.6123,150.7691,0
-33.6669,150.6347,0
-33.616499999999995,150.82370000000003,0
-33.5787,150.8153,0
-33.6753,150.71030000000002,0
-33.57449999999999,150.7649,0
-33.6207,150.6767,0
-33.6585,150.70610000000002,0
-33.48629999999999,150.69770000000003,0
-33.6543,150.7691,0
-33.507299999999994,150.78170000000003,0
-33.6879,150.74390000000002,0
-33.54509999999999,150.65990000000002,0
-33.49889999999999,150.6389,0
-33.528299999999994,150.79850000000002,0
-33.51989999999999,150.65150000000003,0
-33.528299999999994,150.70190000000002,0
-33.5913,150.7607,0
-33.671099999999996,150.7733,0
-33.595499999999994,150.65990000000002,0
-33.582899999999995,150.78590000000003,0
-33.57449999999999,150.65990000000002,0
-33.55349999999999,150.7691,0
-33.6627,150.73550000000003,0
-33.54509999999999,150.66410000000002,0
-33.6249,150.62630000000001,0
-33.51989999999999,150.8153,0
-33.5997,150.73550000000003,0
-33.60809999999999,150.69350000000003,0
-33.48629999999999,150.6851,0
-33.6543,150.6809,0
-33.50309999999999,150.79430000000002,0
-33.507299999999994,150.7229,0
-33.56609999999999,150.8153,0
-33.6795,150.6767,0
-33.54089999999999,150.6767,0
-33.570299999999996,150.65990000000002,0
-33.515699999999995,150.6851,0
-33.6879,150.82790000000003,0
-33.52409999999999,150.74810000000002,0
-33.58709999999999,150.8069,0
-33.570299999999996,150.8111,0
-33.49889999999999,150.82790000000003,0
-33.595499999999994,150.6725,0
-33.49049999999999,150.62630000000001,0
-33.6795,150.65990000000002,0
-33.561899999999994,150.64730000000003,0
-33.56609999999999,150.6809,0
-33.6879,150.6347,0
-33.6837,150.74390000000002,0
-33.6879,150.66410000000002,0
-33.582899999999995,150.74390000000002,0
-33.603899999999996,150.7607,0
-33.507299999999994,150.8195,0
-33.650099999999995,150.62630000000001,0
-33.637499999999996,150.8069,0
-33.5997,150.7607,0
-33.637499999999996,150.75650000000002,0
-33.5577,150.6851,0
-33.6585,150.69770000000003,0
-33.56609999999999,150.82370000000003,0
-33.56609999999999,150.6851,0
-33.6207,150.62630000000001,0
-33.51989999999999,150.75650000000002,0
-33.52409999999999,150.7229,0
-33.54089999999999,150.78590000000003,0
-33.595499999999994,150.71450000000002,0
-33.6837,150.71030000000002,0
-33.6669,150.82370000000003,0
-33.637499999999996,150.6431,0
-33.616499999999995,150.6305,0
-33.6207,150.79010000000002,0
-33.51989999999999,150.6347,0
-33.528299999999994,150.6851,0
-33.637499999999996,150.66410000000002,0
-33.49889999999999,150.8069,0
-33.650099999999995,150.77750000000003,0
-33.6459,150.74810000000002,0
-33.50309999999999,150.8069,0
-33.58709999999999,150.8153,0
-33.48629999999999,150.79850000000002,0
-33.6207,150.6431,0
-33.58709999999999,150.66410000000002,0
-33.6753,150.7313,0
-33.49049999999999,150.6347,0
-33.51149999999999,150.6851,0
-33.49889999999999,150.7733,0
-33.582899999999995,150.68930000000003,0
-33.48209999999999,150.7733,0
-33.58709999999999,150.7691,0
-33.582899999999995,150.8153,0
-33.56609999999999,150.7229,0
-33.52409999999999,150.69770000000003,0
-33.51149999999999,150.65990000000002,0
-33.55349999999999,150.7649,0
-33.6627,150.8153,0
-33.629099999999994,150.8069,0
-33.561899999999994,150.7649,0
-33.515699999999995,150.71450000000002,0
-33.6543,150.6347,0
-33.48629999999999,150.65150000000003,0
-33.56609999999999,150.6767,0
-33.494699999999995,150.65990000000002,0
-33.6837,150.74810000000002,0
-33.56609999999999,150.69350000000003,0
-33.5577,150.82790000000003,0
-33.52409999999999,150.64730000000003,0
-33.6837,150.80270000000002,0
-33.53249999999999,150.7733,0
-33.6585,150.80270000000002,0
-33.58709999999999,150.65990000000002,0
-33.51989999999999,150.78170000000003,0
-33.5577,150.7733,0
-33.6543,150.7187,0
-33.55349999999999,150.77750000000003,0
-33.5577,150.73970000000003,0
-33.54089999999999,150.70610000000002,0
-33.515699999999995,150.6431,0
-33.671099999999996,150.70610000000002,0
-33.5913,150.62630000000001,0
-33.51989999999999,150.75230000000002,0
-33.54509999999999,150.7691,0
-33.528299999999994,150.8153,0
-33.60809999999999,150.66830000000002,0
-33.6837,150.6809,0
-33.6417,150.8111,0
-33.637499999999996,150.7313,0
-33.650099999999995,150.74390000000002,0
-33.561899999999994,150.66830000000002,0
-33.6753,150.6725,0
-33.57449999999999,150.62210000000002,0
-33.6837,150.6347,0
-33.48629999999999,150.6347,0
-33.58709999999999,150.73550000000003,0
-33.528299999999994,150.79010000000002,0
-33.595499999999994,150.82790000000003,0
-33.5997,150.69350000000003,0
-33.5997,150.6809,0
-33.49889999999999,150.65570000000002,0
-33.6123,150.69350000000003,0
-33.49889999999999,150.7691,0
-33.6123,150.70610000000002,0
-33.55349999999999,150.78590000000003,0
-33.6627,150.74390000000002,0
-33.5997,150.6725,0
-33.49049999999999,150.8111,0
-33.48629999999999,150.7733,0
-33.6795,150.6389,0
-33.60809999999999,150.71450000000002,0
-33.528299999999994,150.80270000000002,0
-33.5577,150.82370000000003,0
-33.6123,150.8153,0
-33.549299999999995,150.82370000000003,0
-33.507299999999994,150.8069,0
-33.51989999999999,150.7229,0
-33.6627,150.78170000000003,0
-33.6879,150.6389,0
-33.5913,150.6347,0
-33.6459,150.6305,0
-33.650099999999995,150.69350000000003,0
-33.5913,150.6389,0
-33.6627,150.6431,0
-33.671099999999996,150.62630000000001,0
-33.6459,150.7691,0
-33.6543,150.65150000000003,0
-33.50309999999999,150.8111,0
-33.6249,150.75230000000002,0
-33.6585,150.6305,0
-33.50309999999999,150.62630000000001,0
-33.549299999999995,150.66410000000002,0
-33.52409999999999,150.6389,0
-33.6753,150.71450000000002,0
-33.6207,150.70190000000002,0
-33.5913,150.78590000000003,0
-33.6879,150.62630000000001,0
-33.582899999999995,150.6389,0
-33.49889999999999,150.66830000000002,0
-33.603899999999996,150.82790000000003,0
-33.56609999999999,150.6389,0
-33.629099999999994,150.65990000000002,0
-33.54089999999999,150.79850000000002,0
-33.570299999999996,150.78170000000003,0
-33.56609999999999,150.65990000000002,0
-33.6333,150.6305,0
-33.56609999999999,150.77750000000003,0
-33.60809999999999,150.8153,0
-33.595499999999994,150.62210000000002,0
-33.6417,150.74390000000002,0
-33.56609999999999,150.7187,0
-33.494699999999995,150.7649,0
-33.6459,150.69350000000003,0
-33.6123,150.6767,0
-33.6123,150.77750000000003,0
-33.6333,150.66410000000002,0
-33.6627,150.6725,0
-33.58709999999999,150.79850000000002,0
-33.5913,150.71030000000002,0
-33.56609999999999,150.6431,0
-33.5997,150.7229,0
-33.52409999999999,150.75230000000002,0
-33.561899999999994,150.7229,0
-33.6333,150.65150000000003,0
-33.60809999999999,150.82790000000003,0
-33.60809999999999,150.7187,0
-33.51149999999999,150.71030000000002,0
-33.51989999999999,150.79430000000002,0
-33.53249999999999,150.8069,0
-33.5997,150.82790000000003,0
-33.494699999999995,150.7271,0
-33.52409999999999,150.79850000000002,0
-33.54509999999999,150.73550000000003,0
-33.603899999999996,150.7691,0
-33.515699999999995,150.73970000000003,0
-33.52409999999999,150.7649,0
-33.6879,150.62210000000002,0
-33.6585,150.6347,0
-33.49049999999999,150.70190000000002,0
-33.616499999999995,150.62210000000002,0
-33.5997,150.78590000000003,0
-33.603899999999996,150.8153,0
-33.6627,150.71450000000002,0
-33.53249999999999,150.7607,0
-33.5787,150.6767,0
-33.50309999999999,150.7187,0
-33.6669,150.62630000000001,0
-33.515699999999995,150.78170000000003,0
-33.6879,150.73550000000003,0
-33.49049999999999,150.75650000000002,0
-33.6207,150.82790000000003,0
-33.54509999999999,150.65570000000002,0
-33.629099999999994,150.75650000000002,0
-33.549299999999995,150.82790000000003,0
-33.6459,150.7733,0
-33.56609999999999,150.71450000000002,0
-33.6669,150.77750000000003,0
-33.48209999999999,150.78590000000003,0
-33.51149999999999,150.62210000000002,0
-33.50309999999999,150.80270000000002,0
-33.6753,150.80270000000002,0
-33.52409999999999,150.68930000000003,0
-33.60809999999999,150.65570000000002,0
-33.6459,150.66410000000002,0
-33.49049999999999,150.82790000000003,0
-33.49049999999999,150.7691,0
-33.6459,150.78170000000003,0
-33.55349999999999,150.7607,0
-33.6543,150.74810000000002,0
-33.582899999999995,150.69350000000003,0
-33.51989999999999,150.6767,0
-33.5997,150.80270000000002,0
-33.6543,150.69770000000003,0
-33.60809999999999,150.6389,0
-33.6459,150.7271,0
-33.494699999999995,150.6389,0
-33.507299999999994,150.78590000000003,0
-33.6333,150.7229,0
-33.528299999999994,150.82370000000003,0
-33.603899999999996,150.79010000000002,0
-33.536699999999996,150.7649,0
-33.528299999999994,150.74810000000002,0
-33.561899999999994,150.69770000000003,0
-33.48629999999999,150.62210000000002,0
-33.49049999999999,150.71030000000002,0
-33.528299999999994,150.79430000000002,0
-33.650099999999995,150.68930000000003,0
-33.54089999999999,150.75230000000002,0
-33.528299999999994,150.73550000000003,0
-33.6627,150.65990000000002,0
-33.53249999999999,150.79850000000002,0
-33.582899999999995,150.7607,0
-33.582899999999995,150.64730000000003,0
-33.561899999999994,150.69350000000003,0
-33.49889999999999,150.70610000000002,0
-33.6333,150.73550000000003,0
-33.53249999999999,150.69770000000003,0
-33.58709999999999,150.70190000000002,0
-33.6249,150.6809,0
-33.637499999999996,150.7607,0
-33.54089999999999,150.7313,0
-33.5787,150.6431,0
-33.51149999999999,150.79850000000002,0
-33.629099999999994,150.65570000000002,0
-33.56609999999999,150.71030000000002,0
-33.5913,150.65990000000002,0
-33.671099999999996,150.65990000000002,0
-33.51149999999999,150.80270000000002,0
-33.6627,150.75650000000002,0
-33.6207,150.74810000000002,0
-33.650099999999995,150.7271,0
-33.570299999999996,150.74390000000002,0
-33.54509999999999,150.6851,0
-33.5577,150.8111,0
-33.6585,150.78590000000003,0
-33.49889999999999,150.78590000000003,0
-33.49889999999999,150.71030000000002,0
-33.637499999999996,150.6851,0
-33.6543,150.62630000000001,0
-33.616499999999995,150.70610000000002,0
-33.536699999999996,150.7733,0
-33.6585,150.79010000000002,0
-33.536699999999996,150.75650000000002,0
-33.637499999999996,150.6347,0
-33.60809999999999,150.7313,0
-33.50309999999999,150.69350000000003,0
-33.515699999999995,150.8069,0
-33.6795,150.82370000000003,0
-33.58709999999999,150.79430000000002,0
-33.515699999999995,150.7649,0
-33.48629999999999,150.79010000000002,0
-33.6417,150.64730000000003,0
-33.5787,150.8069,0
-33.58709999999999,150.8195,0
-33.6753,150.62210000000002,0
-33.629099999999994,150.6725,0
-33.528299999999994,150.6767,0
-33.54509999999999,150.6389,0
-33.6669,150.8069,0
-33.53249999999999,150.64730000000003,0
-33.650099999999995,150.6851,0
-33.57449999999999,150.6809,0
-33.54089999999999,150.6389,0
-33.6333,150.62210000000002,0
-33.6543,150.64730000000003,0
-33.48629999999999,150.8069,0
-33.51149999999999,150.71450000000002,0
-33.6879,150.7229,0
-33.6837,150.66830000000002,0
-33.6207,150.64730000000003,0
-33.549299999999995,150.7607,0
-33.536699999999996,150.69350000000003,0
-33.49049999999999,150.7313,0
-33.6333,150.78170000000003,0
-33.5577,150.65150000000003,0
-33.50309999999999,150.7271,0
-33.6543,150.69350000000003,0
-33.51989999999999,150.65570000000002,0
-33.603899999999996,150.6389,0
-33.5913,150.79430000000002,0
-33.515699999999995,150.7187,0
-33.671099999999996,150.80270000000002,0
-33.58709999999999,150.79010000000002,0
-33.54509999999999,150.70190000000002,0
-33.6333,150.69770000000003,0
-33.6333,150.70190000000002,0
-33.53249999999999,150.8195,0
-33.57449999999999,150.79850000000002,0
-33.515699999999995,150.69350000000003,0
-33.51989999999999,150.82370000000003,0
-33.53249999999999,150.8111,0
-33.549299999999995,150.6389,0
-33.51149999999999,150.65570000000002,0
-33.561899999999994,150.8111,0
-33.6249,150.79430000000002,0
-33.6837,150.7733,0
-33.52409999999999,150.7313,0
-33.55349999999999,150.7187,0
-33.5913,150.8111,0
-33.650099999999995,150.7733,0
-33.51989999999999,150.6809,0
-33.570299999999996,150.7607,0
-33.528299999999994,150.73970000000003,0
-33.650099999999995,150.70190000000002,0
-33.60809999999999,150.8195,0
-33.5787,150.65570000000002,0
-33.58709999999999,150.65150000000003,0
-33.57449999999999,150.69770000000003,0
