decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus
-33.759992,150.859431,Crinia signifera,2424585.0,1
-33.7818,151.01,Litoria peronii,2427831.0,1
-33.5918,150.249,Litoria verreauxii,2427755.0,1
-33.785484,150.978769,Crinia signifera,2424585.0,1
-33.8954,151.052,Crinia signifera,2424585.0,1
-33.7331,150.633,Crinia signifera,2424585.0,1
-33.500885,150.689557,Uperoleia laevigata,2424630.0,1
-33.699813,151.04317,Crinia signifera,2424585.0,1
-33.7079,150.292,Litoria verreauxii,2427755.0,1
-33.8409,151.064,Litoria fallax,2427671.0,1
-33.496463,150.519241,Litoria verreauxii,2427755.0,1
-33.664019,151.063163,Litoria fallax,2427671.0,1
-33.480633,150.699869,Crinia signifera,2424585.0,1
-33.5313,150.769,Litoria verreauxii,2427755.0,1
-33.8458,151.056,Crinia signifera,2424585.0,1
-33.654513,151.069868,Uperoleia laevigata,2424630.0,1
-33.758055,151.143574,Litoria peronii,2427831.0,1
-33.8409,151.064,Litoria fallax,2427671.0,1
-33.7682,151.124,Crinia signifera,2424585.0,1
-33.8224,150.656,Litoria tyleri,2427823.0,1
-33.756245,150.623331,Crinia signifera,2424585.0,1
-33.480712,150.699979,Crinia signifera,2424585.0,1
-33.827602,151.091699,Crinia signifera,2424585.0,1
-33.822478,150.655461,Litoria tyleri,2427823.0,1
-33.8226,150.655,Litoria verreauxii,2427755.0,1
-33.664019,151.063163,Litoria tyleri,2427823.0,1
-33.756245,150.623212,Crinia signifera,2424585.0,1
-33.693819,151.096407,Litoria peronii,2427831.0,1
-33.756148,150.623573,Crinia signifera,2424585.0,1
-33.756195,150.623178,Crinia signifera,2424585.0,1
-33.480835,150.699998,Crinia signifera,2424585.0,1
-33.618159,150.928108,Crinia signifera,2424585.0,1
-33.654542,151.069969,Crinia signifera,2424585.0,1
-33.500885,150.689557,Litoria verreauxii,2427755.0,1
-33.756226,150.623235,Crinia signifera,2424585.0,1
-33.654513,151.069868,Litoria fallax,2427671.0,1
-33.835258,151.062817,Crinia signifera,2424585.0,1
-33.8226,150.655,Crinia signifera,2424585.0,1
-33.769094,150.481629,Litoria verreauxii,2427755.0,1
-33.480712,150.699979,Litoria tyleri,2427823.0,1
-33.8099,151.15,Limnodynastes peronii,2429583.0,1
-33.756317,150.623083,Crinia signifera,2424585.0,1
-33.893165,151.112814,Limnodynastes peronii,2429583.0,1
-33.7298,151.124,Limnodynastes peronii,2429583.0,1
-34.106,150.555,Litoria dentata,2427847.0,1
-33.756348,150.623297,Limnodynastes peronii,2429583.0,1
-33.759995,151.14284,Ranoidea phyllochroa,10754639.0,1
-33.786475,151.144407,Crinia signifera,2424585.0,1
-33.759992,150.859431,Litoria fallax,2427671.0,1
-34.051,151.006,Crinia signifera,2424585.0,1
-33.7602,151.109,Limnodynastes peronii,2429583.0,1
-33.77066,151.041873,Limnodynastes peronii,2429583.0,1
-33.549088,150.896434,Ranoidea caerulea,10842219.0,1
-33.7552,150.725,Limnodynastes peronii,2429583.0,1
-33.7298,151.124,Limnodynastes peronii,2429583.0,1
-33.780338,151.078627,Limnodynastes peronii,2429583.0,1
-33.719,151.003,Limnodynastes peronii,2429583.0,1
-33.70936,150.598466,Litoria peronii,2427831.0,1
-33.490239,150.515521,Crinia signifera,2424585.0,1
-34.186121,150.770389,Limnodynastes tasmaniensis,2429578.0,1
-33.693819,151.096407,Ranoidea phyllochroa,10754639.0,1
-33.511261,150.371094,Limnodynastes peronii,2429583.0,1
-34.060409,151.079598,Crinia signifera,2424585.0,1
-33.5175,150.874,Limnodynastes dumerilii,2429581.0,1
-33.618159,150.928108,Litoria peronii,2427831.0,1
-33.7042,150.988,Crinia signifera,2424585.0,1
-33.638062,151.046618,Limnodynastes peronii,2429583.0,1
-34.050493,151.00374,Crinia signifera,2424585.0,1
-33.6186,151.015,Litoria fallax,2427671.0,1
-33.756134,150.623058,Limnodynastes peronii,2429583.0,1
-33.706532,151.148213,Limnodynastes peronii,2429583.0,1
-33.782,151.01,Litoria peronii,2427831.0,1
-33.6132,151.043,Crinia signifera,2424585.0,1
-33.756195,150.623256,Limnodynastes peronii,2429583.0,1
-33.6839,150.581,Limnodynastes peronii,2429583.0,1
-33.7042,151.145,Crinia signifera,2424585.0,1
-33.7602,151.109,Litoria peronii,2427831.0,1
-33.693596,151.096746,Litoria peronii,2427831.0,1
-33.626796,151.138748,Crinia signifera,2424585.0,1
-33.770627,151.041867,Limnodynastes peronii,2429583.0,1
-34.049835,151.091176,Limnodynastes peronii,2429583.0,1
-33.9328,150.640256,Litoria peronii,2427831.0,1
-33.69941,150.384501,Limnodynastes peronii,2429583.0,1
-33.750519,151.106989,Limnodynastes peronii,2429583.0,1
-33.7331,150.633,Litoria peronii,2427831.0,1
-33.732511,151.143823,Limnodynastes peronii,2429583.0,1
-33.490306,150.515468,Ranoidea phyllochroa,10754639.0,1
-33.693592,151.096585,Ranoidea phyllochroa,10754639.0,1
-33.738617,151.130059,Litoria peronii,2427831.0,1
-33.7553,150.724,Litoria peronii,2427831.0,1
-33.755428,150.623677,Litoria peronii,2427831.0,1
-33.7703,150.695,Limnodynastes peronii,2429583.0,1
-34.071552,151.052221,Crinia signifera,2424585.0,1
-33.96336,151.045527,Litoria peronii,2427831.0,1
-33.756226,150.623317,Limnodynastes peronii,2429583.0,1
-33.701263,151.134996,Pseudophryne australis,2424579.0,1
-33.7671,151.135,Limnodynastes peronii,2429583.0,1
-33.7857,151.005,Crinia signifera,2424585.0,1
-33.6838,150.582,Limnodynastes peronii,2429583.0,1
-33.955489,150.976843,Crinia signifera,2424585.0,1
-33.7615,151.062,Limnodynastes peronii,2429583.0,1
-33.753835,151.131987,Limnodynastes peronii,2429583.0,1
-33.777082,151.020357,Litoria peronii,2427831.0,1
-33.5772,150.893,Limnodynastes peronii,2429583.0,1
-33.549347,150.89673,Litoria dentata,2427847.0,1
-33.788415,150.915771,Limnodynastes peronii,2429583.0,1
-33.932739,150.634792,Crinia signifera,2424585.0,1
-33.7275,150.713,Limnodynastes peronii,2429583.0,1
-33.620502,151.140436,Crinia signifera,2424585.0,1
-33.607202,150.781489,Limnodynastes tasmaniensis,2429578.0,1
-33.7282,151.103,Limnodynastes peronii,2429583.0,1
-33.74486,151.13243,Ranoidea phyllochroa,10754639.0,1
-33.7192,151.052,Crinia signifera,2424585.0,1
-33.723441,150.960352,Limnodynastes peronii,2429583.0,1
-33.75025,151.149665,Limnodynastes peronii,2429583.0,1
-33.695482,150.55307,Limnodynastes peronii,2429583.0,1
-33.756245,150.623331,Limnodynastes peronii,2429583.0,1
-33.754364,150.632332,Crinia signifera,2424585.0,1
-34.060445,151.079497,Crinia signifera,2424585.0,1
-33.7196,151.002,Litoria peronii,2427831.0,1
-33.8226,150.655,Litoria peronii,2427831.0,1
-33.50212,150.951279,Litoria fallax,2427671.0,1
-33.756195,150.623311,Litoria peronii,2427831.0,1
-33.6872,150.55,Crinia signifera,2424585.0,1
-33.713257,150.47524,Crinia signifera,2424585.0,1
-33.7549,151.116,Crinia signifera,2424585.0,1
-33.7104,151.081,Ranoidea phyllochroa,10754639.0,1
-34.074812,151.043482,Pseudophryne australis,2424579.0,1
-34.0522,151.013,Limnodynastes peronii,2429583.0,1
-34.0381,151.059,Crinia signifera,2424585.0,1
-33.7672,151.136,Limnodynastes peronii,2429583.0,1
-33.6856,151.015,Crinia signifera,2424585.0,1
-33.6838,150.582,Limnodynastes peronii,2429583.0,1
-33.758672,151.143324,Crinia signifera,2424585.0,1
-33.7298,151.124,Limnodynastes peronii,2429583.0,1
-33.6981,150.951,Limnodynastes peronii,2429583.0,1
-33.95579,150.976815,Crinia signifera,2424585.0,1
-33.755402,150.623226,Litoria peronii,2427831.0,1
-33.893159,151.113028,Limnodynastes peronii,2429583.0,1
-33.626442,151.139617,Crinia signifera,2424585.0,1
-33.549072,150.896553,Ranoidea caerulea,10842219.0,1
-33.8764,151.085,Limnodynastes peronii,2429583.0,1
-33.699399,150.384499,Limnodynastes peronii,2429583.0,1
-33.704796,150.314656,Limnodynastes peronii,2429583.0,1
-33.753265,150.629432,Crinia signifera,2424585.0,1
-33.758055,151.143574,Ranoidea phyllochroa,10754639.0,1
-33.719,151.052,Limnodynastes peronii,2429583.0,1
-33.640879,151.044384,Litoria fallax,2427671.0,1
-33.746924,151.067941,Limnodynastes peronii,2429583.0,1
-33.755421,150.623268,Litoria peronii,2427831.0,1
-33.754454,150.632319,Crinia signifera,2424585.0,1
-33.908676,151.138174,Litoria peronii,2427831.0,1
-33.6245,150.804,Litoria fallax,2427671.0,1
-33.6876,150.55,Limnodynastes peronii,2429583.0,1
-33.3965,150.225,Crinia signifera,2424585.0,1
-34.074742,151.043497,Crinia signifera,2424585.0,1
-33.801159,150.615418,Crinia signifera,2424585.0,1
-33.963357,151.045544,Litoria peronii,2427831.0,1
-33.753662,151.102789,Crinia signifera,2424585.0,1
-33.698243,151.133643,Pseudophryne australis,2424579.0,1
-33.6919,150.691,Limnodynastes tasmaniensis,2429578.0,1
-33.7158,151.087,Ranoidea phyllochroa,10754639.0,1
-33.756348,150.623661,Limnodynastes peronii,2429583.0,1
-33.7733,151.11,Limnodynastes peronii,2429583.0,1
-34.0381,150.77,Crinia signifera,2424585.0,1
-33.827798,151.116151,Litoria peronii,2427831.0,1
-33.733948,151.017591,Crinia signifera,2424585.0,1
-33.722157,151.11341,Limnodynastes peronii,2429583.0,1
-33.717224,150.908445,Limnodynastes peronii,2429583.0,1
-33.7178,150.426,Crinia signifera,2424585.0,1
-33.835258,151.062817,Limnodynastes peronii,2429583.0,1
-33.700653,150.951039,Crinia signifera,2424585.0,1
-33.7311,150.714,Litoria peronii,2427831.0,1
-33.739177,151.011667,Ranoidea phyllochroa,10754639.0,1
-33.727963,151.102566,Limnodynastes peronii,2429583.0,1
-33.699813,151.04317,Limnodynastes peronii,2429583.0,1
-33.7067,150.548,Crinia signifera,2424585.0,1
-33.755313,150.623688,Litoria peronii,2427831.0,1
-33.6902,150.543,Limnodynastes peronii,2429583.0,1
-33.7832,150.963,Limnodynastes peronii,2429583.0,1
-33.742667,150.479481,Ranoidea phyllochroa,10754639.0,1
-34.0523,151.013,Crinia signifera,2424585.0,1
-33.630167,151.147033,Crinia signifera,2424585.0,1
-33.7539,151.132,Limnodynastes peronii,2429583.0,1
-33.714451,151.082964,Ranoidea phyllochroa,10754639.0,1
-33.732407,151.143835,Limnodynastes peronii,2429583.0,1
-33.8766,151.085,Litoria peronii,2427831.0,1
-33.714417,151.082946,Limnodynastes peronii,2429583.0,1
-33.6815,151.104,Ranoidea phyllochroa,10754639.0,1
-33.758057,151.143561,Litoria peronii,2427831.0,1
-34.048248,151.068863,Crinia signifera,2424585.0,1
-33.7703,151.116,Crinia signifera,2424585.0,1
-33.513092,150.580106,Litoria peronii,2427831.0,1
-33.693567,151.09655,Ranoidea phyllochroa,10754639.0,1
-33.786955,151.143859,Ranoidea phyllochroa,10754639.0,1
-33.7042,150.988,Crinia signifera,2424585.0,1
-33.7455,151.126,Litoria peronii,2427831.0,1
-33.5918,150.249,Crinia signifera,2424585.0,1
-33.7818,151.01,Limnodynastes peronii,2429583.0,1
-34.007251,150.868568,Limnodynastes peronii,2429583.0,1
-33.77066,151.041939,Limnodynastes peronii,2429583.0,1
-33.700279,151.123177,Limnodynastes peronii,2429583.0,1
-33.801793,151.091552,Limnodynastes peronii,2429583.0,1
-33.654542,151.069969,Limnodynastes peronii,2429583.0,1
-33.6839,150.582,Limnodynastes peronii,2429583.0,1
-33.739105,151.011749,Ranoidea phyllochroa,10754639.0,1
-33.639221,151.045339,Crinia signifera,2424585.0,1
-33.510993,150.371904,Litoria verreauxii,2427755.0,1
-33.71,150.302,Crinia signifera,2424585.0,1
-33.75625,150.623445,Limnodynastes peronii,2429583.0,1
-33.6916,151.097,Litoria peronii,2427831.0,1
-33.75531,150.623567,Litoria peronii,2427831.0,1
-33.6506,150.817,Crinia signifera,2424585.0,1
-33.756322,150.623366,Limnodynastes peronii,2429583.0,1
-33.7067,150.548,Crinia signifera,2424585.0,1
-34.084861,151.055922,Crinia signifera,2424585.0,1
-33.6878,150.55,Limnodynastes peronii,2429583.0,1
-33.610536,151.09812,Crinia signifera,2424585.0,1
-33.747004,151.057922,Ranoidea phyllochroa,10754639.0,1
-33.756195,150.623198,Limnodynastes peronii,2429583.0,1
-33.699983,151.123248,Limnodynastes peronii,2429583.0,1
-33.756104,150.623197,Limnodynastes peronii,2429583.0,1
-33.6635,151.099,Crinia signifera,2424585.0,1
-33.5181,150.875,Limnodynastes peronii,2429583.0,1
-33.7042,150.988,Litoria fallax,2427671.0,1
-33.524095,150.623645,Crinia signifera,2424585.0,1
-33.756195,150.623178,Limnodynastes peronii,2429583.0,1
-33.7455,151.127,Limnodynastes peronii,2429583.0,1
-33.881362,151.089879,Litoria peronii,2427831.0,1
-33.7183,151.003,Limnodynastes peronii,2429583.0,1
-33.3763,150.185,Crinia signifera,2424585.0,1
-33.800629,150.674746,Crinia signifera,2424585.0,1
-33.5179,150.874,Ranoidea caerulea,10842219.0,1
-33.832693,151.066969,Limnodynastes peronii,2429583.0,1
-33.7551,150.625,Limnodynastes peronii,2429583.0,1
-33.729345,151.011229,Litoria peronii,2427831.0,1
-33.7042,150.988,Limnodynastes peronii,2429583.0,1
-33.755402,150.623202,Litoria peronii,2427831.0,1
-33.5174,150.874,Crinia signifera,2424585.0,1
-33.757999,151.143665,Ranoidea phyllochroa,10754639.0,1
-34.076173,151.040147,Crinia signifera,2424585.0,1
-33.756134,150.623272,Limnodynastes peronii,2429583.0,1
-33.616926,151.141139,Ranoidea phyllochroa,10754639.0,1
-33.70944,150.598107,Litoria peronii,2427831.0,1
-33.822478,150.655461,Limnodynastes peronii,2429583.0,1
-34.018,150.84,Litoria dentata,2427847.0,1
-33.769094,150.481629,Ranoidea phyllochroa,10754639.0,1
-34.083418,151.056269,Litoria fallax,2427671.0,1
-33.6191,151.015,Crinia signifera,2424585.0,1
-33.631004,151.146056,Crinia signifera,2424585.0,1
-33.8278,151.141,Limnodynastes peronii,2429583.0,1
-33.4725,150.171,Crinia signifera,2424585.0,1
-33.743487,151.051559,Limnodynastes peronii,2429583.0,1
-33.746863,151.057916,Ranoidea phyllochroa,10754639.0,1
-33.757988,151.143655,Limnodynastes peronii,2429583.0,1
-33.67593,151.108198,Limnodynastes peronii,2429583.0,1
-34.082,151.145,Crinia signifera,2424585.0,1
-33.732186,150.235334,Crinia signifera,2424585.0,1
-33.766366,150.976091,Litoria peronii,2427831.0,1
-33.764101,151.020649,Litoria peronii,2427831.0,1
-33.7042,150.988,Crinia signifera,2424585.0,1
-34.0381,150.77,Crinia signifera,2424585.0,1
-33.772217,150.666444,Limnodynastes peronii,2429583.0,1
-34.186289,150.769946,Limnodynastes tasmaniensis,2429578.0,1
-33.628245,151.134354,Pseudophryne australis,2424579.0,1
-33.7589,150.753,Uperoleia laevigata,2424630.0,1
-33.549072,150.896375,Ranoidea caerulea,10842219.0,1
-33.737266,151.14291,Litoria peronii,2427831.0,1
-33.905173,151.146476,Limnodynastes peronii,2429583.0,1
-33.7187,151.003,Limnodynastes peronii,2429583.0,1
-34.060428,151.079616,Crinia signifera,2424585.0,1
-33.7712,151.115,Litoria fallax,2427671.0,1
-33.6341,150.291,Limnodynastes dumerilii,2429581.0,1
-34.018,150.84,Litoria dentata,2427847.0,1
-34.083876,151.055939,Litoria fallax,2427671.0,1
-33.6187,151.015,Litoria fallax,2427671.0,1
-33.7685,151.124,Crinia signifera,2424585.0,1
-33.7539,151.132,Limnodynastes peronii,2429583.0,1
-33.725616,151.144057,Limnodynastes peronii,2429583.0,1
-33.7298,151.125,Litoria peronii,2427831.0,1
-33.773682,151.123151,Limnodynastes peronii,2429583.0,1
-33.732203,150.235039,Limnodynastes dumerilii,2429581.0,1
-33.756287,150.623236,Limnodynastes peronii,2429583.0,1
-33.760276,151.143629,Ranoidea phyllochroa,10754639.0,1
-33.6839,150.581,Litoria peronii,2427831.0,1
-34.003515,151.066983,Limnodynastes peronii,2429583.0,1
-33.743313,151.051487,Limnodynastes peronii,2429583.0,1
-33.5181,150.875,Ranoidea caerulea,10842219.0,1
-34.0182,151.07,Limnodynastes peronii,2429583.0,1
-33.769751,150.491088,Crinia signifera,2424585.0,1
-33.719,151.003,Limnodynastes peronii,2429583.0,1
-33.788478,150.915938,Limnodynastes peronii,2429583.0,1
-33.756226,150.623235,Limnodynastes peronii,2429583.0,1
-33.7684,151.124,Limnodynastes peronii,2429583.0,1
-33.654513,151.069868,Limnodynastes peronii,2429583.0,1
-33.714875,151.046567,Limnodynastes peronii,2429583.0,1
-33.833316,151.065283,Limnodynastes peronii,2429583.0,1
-33.743393,151.051527,Limnodynastes peronii,2429583.0,1
-33.7552,150.724,Limnodynastes peronii,2429583.0,1
-33.7042,150.988,Limnodynastes peronii,2429583.0,1
-33.913053,151.149022,Limnodynastes peronii,2429583.0,1
-33.69993,151.043803,Limnodynastes peronii,2429583.0,1
-33.6985,150.974,Ranoidea phyllochroa,10754639.0,1
-34.080645,151.036067,Crinia signifera,2424585.0,1
-33.756205,150.623298,Limnodynastes peronii,2429583.0,1
-34.018,150.84,Litoria dentata,2427847.0,1
-33.7067,150.548,Crinia signifera,2424585.0,1
-33.769051,150.481697,Ranoidea phyllochroa,10754639.0,1
-33.7733,151.14,Limnodynastes peronii,2429583.0,1
-33.81995,151.144887,Limnodynastes peronii,2429583.0,1
-33.758035,151.143656,Limnodynastes peronii,2429583.0,1
-33.4748,150.172,Crinia signifera,2424585.0,1
-33.7819,151.01,Crinia signifera,2424585.0,1
-33.562561,150.241799,Crinia signifera,2424585.0,1
-33.496503,150.519452,Limnodynastes peronii,2429583.0,1
-33.732338,150.235035,Limnodynastes dumerilii,2429581.0,1
-33.7863,150.999,Ranoidea phyllochroa,10754639.0,1
-33.780053,151.02599,Limnodynastes peronii,2429583.0,1
-34.13724,151.113859,Crinia signifera,2424585.0,1
-33.8766,151.085,Litoria peronii,2427831.0,1
-34.082,151.145,Crinia signifera,2424585.0,1
-33.7042,150.988,Crinia signifera,2424585.0,1
-33.8765,151.085,Limnodynastes peronii,2429583.0,1
-33.724365,151.137784,Litoria peronii,2427831.0,1
-33.7752,150.978,Litoria peronii,2427831.0,1
-33.631607,151.135687,Pseudophryne australis,2424579.0,1
-33.743353,151.051637,Limnodynastes peronii,2429583.0,1
-33.763301,150.968449,Litoria peronii,2427831.0,1
-33.724665,150.434115,Limnodynastes peronii,2429583.0,1
-33.755117,150.632005,Crinia signifera,2424585.0,1
-34.0091,150.86,Litoria dentata,2427847.0,1
-33.718909,150.369486,Crinia signifera,2424585.0,1
-33.7703,150.695,Limnodynastes peronii,2429583.0,1
-33.754578,151.068789,Litoria peronii,2427831.0,1
-33.726013,150.32977,Limnodynastes peronii,2429583.0,1
-33.6977,150.973,Ranoidea phyllochroa,10754639.0,1
-33.757019,150.628479,Crinia signifera,2424585.0,1
-33.5174,150.875,Limnodynastes dumerilii,2429581.0,1
-33.798478,151.149355,Crinia signifera,2424585.0,1
-33.758088,151.143694,Ranoidea phyllochroa,10754639.0,1
-33.7707,151.115,Litoria fallax,2427671.0,1
-33.8766,151.085,Limnodynastes peronii,2429583.0,1
-33.769712,150.491055,Limnodynastes peronii,2429583.0,1
-33.8224,150.656,Limnodynastes peronii,2429583.0,1
-33.6914,151.097,Ranoidea phyllochroa,10754639.0,1
-34.018,150.84,Litoria dentata,2427847.0,1
-34.085453,151.056003,Litoria fallax,2427671.0,1
-33.524333,150.62442,Limnodynastes peronii,2429583.0,1
-33.8099,151.15,Crinia signifera,2424585.0,1
-33.974483,151.06869,Limnodynastes peronii,2429583.0,1
-33.714417,151.082946,Crinia signifera,2424585.0,1
-33.6839,150.582,Litoria peronii,2427831.0,1
-33.5181,150.875,Crinia signifera,2424585.0,1
-33.6194,150.801,Litoria verreauxii,2427755.0,1
-33.480835,150.699998,Litoria peronii,2427831.0,1
-33.714875,151.046567,Litoria verreauxii,2427755.0,1
-34.0522,150.528,Litoria fallax,2427671.0,1
-33.756148,150.623573,Litoria peronii,2427831.0,1
-33.693557,151.096566,Litoria peronii,2427831.0,1
-33.3965,150.225,Litoria verreauxii,2427755.0,1
-33.6919,150.691,Crinia signifera,2424585.0,1
-33.6838,150.582,Litoria peronii,2427831.0,1
-33.756195,150.62328,Crinia signifera,2424585.0,1
-34.186289,150.769946,Litoria verreauxii,2427755.0,1
-33.5772,150.893,Crinia signifera,2424585.0,1
-33.794739,150.931696,Litoria peronii,2427831.0,1
-33.833316,151.065283,Crinia signifera,2424585.0,1
-33.69357,151.096589,Litoria peronii,2427831.0,1
-33.693819,151.096407,Limnodynastes peronii,2429583.0,1
-33.5175,150.874,Crinia signifera,2424585.0,1
-33.756134,150.623058,Crinia signifera,2424585.0,1
-33.61976,151.140631,Crinia signifera,2424585.0,1
-33.756195,150.623178,Litoria peronii,2427831.0,1
-34.071586,151.135,Litoria peronii,2427831.0,1
-33.7183,151.003,Litoria peronii,2427831.0,1
-33.8764,151.085,Litoria peronii,2427831.0,1
-33.5179,150.874,Crinia signifera,2424585.0,1
-33.664019,151.063163,Litoria peronii,2427831.0,1
-33.739177,151.011667,Limnodynastes peronii,2429583.0,1
-33.7659,151.124,Crinia signifera,2424585.0,1
-34.080573,151.035787,Crinia signifera,2424585.0,1
-33.7347,150.634,Litoria peronii,2427831.0,1
-33.610425,151.098026,Crinia signifera,2424585.0,1
-33.480712,150.699979,Uperoleia laevigata,2424630.0,1
-33.7042,150.988,Crinia signifera,2424585.0,1
-33.74486,151.13243,Limnodynastes peronii,2429583.0,1
-34.091728,151.036152,Crinia signifera,2424585.0,1
-33.69993,151.043803,Crinia signifera,2424585.0,1
-33.709442,150.598453,Crinia signifera,2424585.0,1
-33.511423,150.371044,Litoria verreauxii,2427755.0,1
-33.5174,150.875,Crinia signifera,2424585.0,1
-33.756226,150.623049,Crinia signifera,2424585.0,1
-33.7079,150.292,Crinia signifera,2424585.0,1
-33.8224,150.656,Crinia signifera,2424585.0,1
-33.50212,150.951279,Crinia signifera,2424585.0,1
-33.496503,150.519452,Litoria verreauxii,2427755.0,1
-33.6815,151.104,Limnodynastes peronii,2429583.0,1
-33.786955,151.143859,Crinia signifera,2424585.0,1
-33.7042,150.988,Crinia signifera,2424585.0,1
-33.8765,151.085,Litoria peronii,2427831.0,1
-33.7712,151.063,Litoria peronii,2427831.0,1
-33.717224,150.908445,Crinia signifera,2424585.0,1
-33.506042,150.791932,Crinia signifera,2424585.0,1
-33.739105,151.011749,Limnodynastes peronii,2429583.0,1
-33.727963,151.102566,Crinia signifera,2424585.0,1
-33.69364,151.096514,Litoria peronii,2427831.0,1
-34.074812,151.043482,Crinia signifera,2424585.0,1
-33.6194,150.801,Crinia signifera,2424585.0,1
-33.480633,150.699869,Litoria peronii,2427831.0,1
-33.624343,151.13906,Crinia signifera,2424585.0,1
-33.758055,151.143574,Limnodynastes peronii,2429583.0,1
-33.756245,150.623331,Litoria peronii,2427831.0,1
-34.083876,151.055939,Crinia signifera,2424585.0,1
-33.7733,151.14,Litoria peronii,2427831.0,1
-33.8419,151.061,Crinia signifera,2424585.0,1
-33.6743,150.969,Crinia signifera,2424585.0,1
-33.756226,150.623317,Crinia signifera,2424585.0,1
-33.732203,150.235039,Crinia signifera,2424585.0,1
-33.5181,150.875,Crinia signifera,2424585.0,1
-33.7818,151.01,Litoria peronii,2427831.0,1
-33.806842,150.218964,Crinia signifera,2424585.0,1
-33.756195,150.623311,Crinia signifera,2424585.0,1
-33.6183,151.015,Crinia signifera,2424585.0,1
-34.0522,151.013,Crinia signifera,2424585.0,1
-33.893095,151.112821,Litoria fallax,2427671.0,1
-33.756042,150.623401,Crinia signifera,2424585.0,1
-33.756195,150.623256,Crinia signifera,2424585.0,1
-33.756256,150.623237,Crinia signifera,2424585.0,1
-33.835258,151.062817,Litoria fallax,2427671.0,1
-33.70936,150.598466,Uperoleia laevigata,2424630.0,1
-33.693546,151.096617,Litoria peronii,2427831.0,1
-33.75625,150.623445,Crinia signifera,2424585.0,1
-33.756134,150.623272,Litoria peronii,2427831.0,1
-33.8458,151.056,Litoria fallax,2427671.0,1
-33.756111,150.623374,Litoria peronii,2427831.0,1
-33.893133,151.112865,Litoria fallax,2427671.0,1
-33.496463,150.519241,Crinia signifera,2424585.0,1
-33.756245,150.623212,Litoria peronii,2427831.0,1
-33.7818,151.01,Crinia signifera,2424585.0,1
-33.7818,151.01,Litoria peronii,2427831.0,1
-34.062955,150.69977,Limnodynastes peronii,2429583.0,1
-33.756226,150.623235,Litoria peronii,2427831.0,1
-33.784326,150.229523,Crinia signifera,2424585.0,1
-33.691284,150.533813,Litoria verreauxii,2427755.0,1
-33.501251,150.689404,Litoria peronii,2427831.0,1
-33.501325,150.689474,Crinia signifera,2424585.0,1
-33.893165,151.112814,Litoria fallax,2427671.0,1
-33.6838,150.582,Litoria peronii,2427831.0,1
-33.3763,150.185,Litoria verreauxii,2427755.0,1
-33.801793,151.091552,Litoria peronii,2427831.0,1
-33.708723,150.966741,Litoria verreauxii,2427755.0,1
-33.737266,151.14291,Litoria tyleri,2427823.0,1
-33.832693,151.066969,Crinia signifera,2424585.0,1
-33.500885,150.689557,Litoria fallax,2427671.0,1
-33.490306,150.515468,Crinia signifera,2424585.0,1
-33.8226,150.655,Litoria fallax,2427671.0,1
-33.8409,151.064,Litoria peronii,2427831.0,1
-33.756322,150.623366,Litoria peronii,2427831.0,1
-33.7602,151.109,Litoria verreauxii,2427755.0,1
-33.8408,150.759,Litoria verreauxii,2427755.0,1
-33.664019,151.063163,Crinia signifera,2424585.0,1
-34.0522,150.528,Crinia signifera,2424585.0,1
-33.706532,151.148213,Crinia signifera,2424585.0,1
-33.756111,150.623374,Crinia signifera,2424585.0,1
-33.6919,150.691,Litoria verreauxii,2427755.0,1
-33.664019,151.063163,Litoria fallax,2427671.0,1
-33.756148,150.623573,Uperoleia laevigata,2424630.0,1
-33.709442,150.598453,Litoria tyleri,2427823.0,1
-33.757999,151.143665,Litoria peronii,2427831.0,1
-33.756205,150.623298,Crinia signifera,2424585.0,1
-33.756322,150.623366,Crinia signifera,2424585.0,1
-33.501251,150.689404,Crinia signifera,2424585.0,1
-33.7832,150.963,Litoria fallax,2427671.0,1
-34.0522,150.528,Litoria verreauxii,2427755.0,1
-33.8409,151.064,Crinia signifera,2424585.0,1
-33.7832,150.963,Crinia signifera,2424585.0,1
-33.769051,150.481697,Litoria verreauxii,2427755.0,1
-33.7733,151.14,Crinia signifera,2424585.0,1
-33.822478,150.655461,Litoria verreauxii,2427755.0,1
-33.756245,150.623331,Uperoleia laevigata,2424630.0,1
-33.758088,151.143694,Litoria peronii,2427831.0,1
-33.756134,150.623272,Crinia signifera,2424585.0,1
-33.759888,150.650658,Crinia signifera,2424585.0,1
-33.70936,150.598466,Litoria verreauxii,2427755.0,1
-33.8409,151.064,Crinia signifera,2424585.0,1
-33.654542,151.069969,Uperoleia laevigata,2424630.0,1
-33.8954,151.052,Litoria verreauxii,2427755.0,1
-33.621495,150.278631,Litoria verreauxii,2427755.0,1
-33.8224,150.656,Litoria verreauxii,2427755.0,1
-33.664019,151.063163,Litoria verreauxii,2427755.0,1
-33.70936,150.598466,Crinia signifera,2424585.0,1
-33.618159,150.928108,Litoria verreauxii,2427755.0,1
-33.977059,151.002611,Crinia signifera,2424585.0,1
-33.977265,151.002477,Crinia signifera,2424585.0,1
-33.977153,151.00245,Crinia signifera,2424585.0,1
-33.511423,150.371044,Limnodynastes peronii,2429583.0,1
-33.758575,151.145693,Litoria peronii,2427831.0,1
-33.8408,150.759,Litoria verreauxii,2427755.0,1
