eventDate,decimalLatitude,decimalLongitude,occurrenceStatus,geometry
2017-12-22T00:00:00,-33.6646,150.808,1,POINT (150.808 -33.6646)
2017-12-05T00:00:00,-33.571865,150.674229,1,POINT (150.674229 -33.571865)
2017-12-08T00:00:00,-33.569118,150.657334,1,POINT (150.657334 -33.569118)
2017-12-08T00:00:00,-33.569118,150.657334,1,POINT (150.657334 -33.569118)
2017-12-08T00:00:00,-33.569071,150.657254,1,POINT (150.657254 -33.569071)
2017-12-05T00:00:00,-33.571865,150.674229,1,POINT (150.674229 -33.571865)
2016-01-14T00:00:00,-33.617204,150.715308,1,POINT (150.715308 -33.617204)
2016-01-14T00:00:00,-33.617204,150.715308,1,POINT (150.715308 -33.617204)
2016-01-07T12:06:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-01-07T12:13:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-01-07T19:43:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-01-12T18:36:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-01-16T18:55:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-01-28T11:09:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-01-28T11:03:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-02-01T00:00:00,-33.583272,150.767999,1,POINT (150.767999 -33.583272)
2016-02-01T00:00:00,-33.583272,150.767999,1,POINT (150.767999 -33.583272)
2016-02-09T13:02:00,-33.670943,150.691111,1,POINT (150.691111 -33.670943)
2016-02-08T10:02:00,-33.670943,150.691111,1,POINT (150.691111 -33.670943)
2016-02-02T09:02:00,-33.671107,150.691319,1,POINT (150.691319 -33.671107)
2016-02-02T19:48:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-02-06T00:42:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-03-08T00:00:00,-33.541386,150.768642,1,POINT (150.768642 -33.541386)
2016-03-21T07:52:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-03-29T17:10:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-03-16T13:15:00,-33.625733,150.762657,1,POINT (150.762657 -33.625733)
2016-03-23T21:43:00,-33.615,150.746111,1,POINT (150.746111 -33.615)
2016-03-29T21:11:02,-33.614083,150.744051,1,POINT (150.744051 -33.614083)
2016-04-04T00:04:00,-33.671107,150.691319,1,POINT (150.691319 -33.671107)
2016-04-04T17:16:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-04-30T20:10:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-04-09T21:30:00,-33.613874,150.743795,1,POINT (150.743795 -33.613874)
2016-04-06T22:19:42,-33.614157,150.744813,1,POINT (150.744813 -33.614157)
2016-05-02T00:00:00,-33.668299,150.750099,1,POINT (150.750099 -33.668299)
2016-06-06T11:54:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-06-26T11:53:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-09-18T09:47:00,-33.5,150.7,1,POINT (150.7 -33.5)
2016-10-10T00:00:00,-33.552011,150.686258,1,POINT (150.686258 -33.552011)
2016-11-21T00:00:00,-33.64073,150.78584,1,POINT (150.78584 -33.64073)
2016-11-21T00:00:00,-33.64073,150.78584,1,POINT (150.78584 -33.64073)
2016-12-05T00:00:00,-33.561928,150.664808,1,POINT (150.664808 -33.561928)
2015-01-01T00:00:00,-33.603431,150.747435,1,POINT (150.747435 -33.603431)
2015-03-22T00:00:00,-33.67919,150.680775,1,POINT (150.680775 -33.67919)
2015-03-31T00:03:00,-33.671107,150.691319,1,POINT (150.691319 -33.671107)
2015-03-18T21:15:53,-33.614851,150.74615,1,POINT (150.74615 -33.614851)
2015-03-24T19:14:33,-33.614054,150.745221,1,POINT (150.745221 -33.614054)
2015-03-29T20:39:00,-33.615021,150.746096,1,POINT (150.746096 -33.615021)
2015-03-31T23:50:13,-33.613973,150.745049,1,POINT (150.745049 -33.613973)
2015-03-26T21:49:00,-33.614814,150.74607,1,POINT (150.74607 -33.614814)
2015-04-27T00:00:00,-33.523342,150.771823,1,POINT (150.771823 -33.523342)
2015-04-27T00:00:00,-33.523342,150.771823,1,POINT (150.771823 -33.523342)
2015-04-27T00:00:00,-33.523342,150.771823,1,POINT (150.771823 -33.523342)
2015-04-27T00:00:00,-33.523342,150.771823,1,POINT (150.771823 -33.523342)
2015-04-27T00:00:00,-33.523342,150.771823,1,POINT (150.771823 -33.523342)
2015-04-27T00:00:00,-33.523342,150.771823,1,POINT (150.771823 -33.523342)
2015-04-09T00:00:00,-33.52306,150.68501,1,POINT (150.68501 -33.52306)
2015-04-20T00:00:00,-33.541888,150.765209,1,POINT (150.765209 -33.541888)
2015-04-08T19:23:08,-33.613521,150.744735,1,POINT (150.744735 -33.613521)
2015-04-10T11:50:58,-33.614275,150.745195,1,POINT (150.745195 -33.614275)
2015-05-25T00:00:00,-33.575278,150.688056,1,POINT (150.688056 -33.575278)
2015-05-25T00:00:00,-33.575278,150.688056,1,POINT (150.688056 -33.575278)
2015-05-25T00:00:00,-33.575278,150.688056,1,POINT (150.688056 -33.575278)
2015-05-25T00:00:00,-33.575278,150.688056,1,POINT (150.688056 -33.575278)
2015-05-28T00:00:00,-33.510182,150.744163,1,POINT (150.744163 -33.510182)
2015-05-28T00:00:00,-33.510182,150.744163,1,POINT (150.744163 -33.510182)
2015-06-14T00:00:00,-33.66308,150.754048,1,POINT (150.754048 -33.66308)
2015-06-14T00:00:00,-33.66308,150.754048,1,POINT (150.754048 -33.66308)
2015-07-21T00:00:00,-33.558883,150.698676,1,POINT (150.698676 -33.558883)
2015-07-21T00:00:00,-33.558883,150.698676,1,POINT (150.698676 -33.558883)
2015-07-21T00:00:00,-33.558883,150.698676,1,POINT (150.698676 -33.558883)
2015-08-26T00:00:00,-33.553289,150.807778,1,POINT (150.807778 -33.553289)
2015-08-26T00:00:00,-33.553289,150.807778,1,POINT (150.807778 -33.553289)
2015-09-06T00:00:00,-33.639718,150.680693,1,POINT (150.680693 -33.639718)
2015-09-06T00:00:00,-33.639718,150.680693,1,POINT (150.680693 -33.639718)
2015-09-30T19:17:00,-33.593422,150.640024,1,POINT (150.640024 -33.593422)
2015-10-20T00:00:00,-33.6378,150.803913,1,POINT (150.803913 -33.6378)
2015-10-20T00:00:00,-33.6378,150.803913,1,POINT (150.803913 -33.6378)
2015-10-20T00:00:00,-33.6378,150.803913,1,POINT (150.803913 -33.6378)
2015-11-05T00:00:00,-33.625983,150.648374,1,POINT (150.648374 -33.625983)
2015-11-05T00:00:00,-33.625983,150.648374,1,POINT (150.648374 -33.625983)
2015-11-05T00:00:00,-33.625983,150.648374,1,POINT (150.648374 -33.625983)
2015-11-05T00:00:00,-33.625983,150.648374,1,POINT (150.648374 -33.625983)
2015-11-22T00:00:00,-33.65369,150.73637,1,POINT (150.73637 -33.65369)
2015-12-08T00:00:00,-33.603431,150.747435,1,POINT (150.747435 -33.603431)
2015-12-20T22:01:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-23T16:50:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-24T11:12:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-23T16:50:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-24T11:11:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-24T11:04:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-30T18:36:00,-33.5,150.7,1,POINT (150.7 -33.5)
2015-12-08T20:00:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2015-12-06T00:00:00,-33.637376,150.810455,1,POINT (150.810455 -33.637376)
2014-01-08T00:00:00,-33.531524,150.756109,1,POINT (150.756109 -33.531524)
2014-01-08T00:00:00,-33.531524,150.756109,1,POINT (150.756109 -33.531524)
2014-02-27T00:00:00,-33.627911,150.732933,1,POINT (150.732933 -33.627911)
2014-02-27T00:00:00,-33.627911,150.732933,1,POINT (150.732933 -33.627911)
2014-02-24T00:00:00,-33.49114,150.774682,1,POINT (150.774682 -33.49114)
2014-02-07T00:00:00,-33.6485,150.7355,1,POINT (150.7355 -33.6485)
2014-02-27T00:00:00,-33.627911,150.732933,1,POINT (150.732933 -33.627911)
2014-03-04T00:00:00,-33.509275,150.809751,1,POINT (150.809751 -33.509275)
2014-03-03T00:00:00,-33.649756,150.784469,1,POINT (150.784469 -33.649756)
2014-03-21T00:00:00,-33.628217,150.762324,1,POINT (150.762324 -33.628217)
2014-03-21T09:00:36,-33.630918,150.801499,1,POINT (150.801499 -33.630918)
2014-03-21T13:50:00,-33.628356,150.717938,1,POINT (150.717938 -33.628356)
2014-03-21T13:00:00,-33.61411,150.744133,1,POINT (150.744133 -33.61411)
2014-03-24T15:47:01,-33.615149,150.746021,1,POINT (150.746021 -33.615149)
2014-03-27T01:05:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2014-03-21T14:17:00,-33.614441,150.744524,1,POINT (150.744524 -33.614441)
2014-03-21T12:30:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2014-03-27T09:44:00,-33.615861,150.747437,1,POINT (150.747437 -33.615861)
2014-03-31T12:36:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2014-03-28T13:30:00,-33.614752,150.745557,1,POINT (150.745557 -33.614752)
2014-03-31T02:17:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2014-03-30T13:24:00,-33.61419,150.749695,1,POINT (150.749695 -33.61419)
2014-03-03T00:00:00,-33.651321,150.783345,1,POINT (150.783345 -33.651321)
2014-04-11T00:00:00,-33.545496,150.694823,1,POINT (150.694823 -33.545496)
2014-04-11T00:00:00,-33.545496,150.694823,1,POINT (150.694823 -33.545496)
2014-04-11T00:00:00,-33.545496,150.694823,1,POINT (150.694823 -33.545496)
2014-04-02T04:47:00,-33.612662,150.743469,1,POINT (150.743469 -33.612662)
2014-04-02T08:29:00,-33.629894,150.812029,1,POINT (150.812029 -33.629894)
2014-04-04T14:36:13,-33.613841,150.74483,1,POINT (150.74483 -33.613841)
2014-04-05T13:57:00,-33.638988,150.746375,1,POINT (150.746375 -33.638988)
2014-04-06T06:18:00,-33.638988,150.746375,1,POINT (150.746375 -33.638988)
2014-04-03T18:32:00,-33.613874,150.746005,1,POINT (150.746005 -33.613874)
2014-04-02T11:25:00,-33.59168,150.667122,1,POINT (150.667122 -33.59168)
2014-04-09T07:31:35,-33.602769,150.752785,1,POINT (150.752785 -33.602769)
2014-04-10T14:55:34,-33.61377,150.744826,1,POINT (150.744826 -33.61377)
2014-05-19T00:00:00,-33.55305,150.80629,1,POINT (150.80629 -33.55305)
2014-07-01T00:00:00,-33.55313,150.80692,1,POINT (150.80692 -33.55313)
2014-07-01T00:00:00,-33.55313,150.80692,1,POINT (150.80692 -33.55313)
2014-07-09T00:00:00,-33.66724,150.75251,1,POINT (150.75251 -33.66724)
2014-07-09T00:00:00,-33.66724,150.75251,1,POINT (150.75251 -33.66724)
2014-07-09T00:00:00,-33.66724,150.75251,1,POINT (150.75251 -33.66724)
2014-07-22T00:00:00,-33.627915,150.785624,1,POINT (150.785624 -33.627915)
2014-08-01T00:00:00,-33.59164,150.68424,1,POINT (150.68424 -33.59164)
2014-08-01T00:00:00,-33.59164,150.68424,1,POINT (150.68424 -33.59164)
2014-08-14T00:00:00,-33.629464,150.767972,1,POINT (150.767972 -33.629464)
2014-09-10T00:00:00,-33.505663,150.768464,1,POINT (150.768464 -33.505663)
2014-09-17T00:00:00,-33.628843,150.731793,1,POINT (150.731793 -33.628843)
2014-09-17T00:00:00,-33.628843,150.731793,1,POINT (150.731793 -33.628843)
2014-09-17T00:00:00,-33.628843,150.731793,1,POINT (150.731793 -33.628843)
2014-09-24T00:00:00,-33.665472,150.684088,1,POINT (150.684088 -33.665472)
2014-09-11T00:00:00,-33.506,150.7684,1,POINT (150.7684 -33.506)
2014-09-04T00:00:00,-33.629473,150.764965,1,POINT (150.764965 -33.629473)
2014-10-01T00:00:00,-33.59927,150.68958,1,POINT (150.68958 -33.59927)
2014-10-20T00:00:00,-33.684,150.73052,1,POINT (150.73052 -33.684)
2014-10-24T14:00:00,-33.603889,150.754028,1,POINT (150.754028 -33.603889)
2014-11-12T00:00:00,-33.554504,150.701429,1,POINT (150.701429 -33.554504)
2014-11-12T00:00:00,-33.554504,150.701429,1,POINT (150.701429 -33.554504)
2014-11-12T00:00:00,-33.554504,150.701429,1,POINT (150.701429 -33.554504)
2014-11-12T00:00:00,-33.554504,150.701429,1,POINT (150.701429 -33.554504)
2014-11-12T00:00:00,-33.554504,150.701429,1,POINT (150.701429 -33.554504)
2014-11-01T00:00:00,-33.618205,150.72359,1,POINT (150.72359 -33.618205)
2014-11-01T00:00:00,-33.607053,150.721718,1,POINT (150.721718 -33.607053)
2014-11-01T00:00:00,-33.614511,150.723256,1,POINT (150.723256 -33.614511)
2014-11-01T00:00:00,-33.619478,150.727146,1,POINT (150.727146 -33.619478)
2014-12-29T20:36:00,-33.614469,150.745018,1,POINT (150.745018 -33.614469)
2013-02-01T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-02-01T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-02-01T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-02-01T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-02-28T08:32:00,-33.610308,150.75417,1,POINT (150.75417 -33.610308)
2013-03-22T14:55:32,-33.615121,150.748127,1,POINT (150.748127 -33.615121)
2013-03-23T22:49:36,-33.613861,150.745396,1,POINT (150.745396 -33.613861)
2013-03-26T00:30:39,-33.612817,150.743423,1,POINT (150.743423 -33.612817)
2013-03-26T12:40:00,-33.610308,150.75417,1,POINT (150.75417 -33.610308)
2013-03-26T20:22:00,-33.610308,150.75417,1,POINT (150.75417 -33.610308)
2013-03-27T23:41:02,-33.615625,150.751096,1,POINT (150.751096 -33.615625)
2013-03-27T22:50:04,-33.6142,150.745323,1,POINT (150.745323 -33.6142)
2013-03-27T20:05:00,-33.610308,150.75417,1,POINT (150.75417 -33.610308)
2013-03-27T22:40:55,-33.614427,150.745457,1,POINT (150.745457 -33.614427)
2013-03-28T12:48:19,-33.612869,150.743473,1,POINT (150.743473 -33.612869)
2013-03-25T20:15:00,-33.610308,150.75417,1,POINT (150.75417 -33.610308)
2013-03-18T14:00:00,-33.618783,150.781265,1,POINT (150.781265 -33.618783)
2013-03-17T13:53:00,-33.634913,150.789222,1,POINT (150.789222 -33.634913)
2013-04-17T00:00:00,-33.64633,150.79795,1,POINT (150.79795 -33.64633)
2013-04-17T00:00:00,-33.65147,150.79643,1,POINT (150.79643 -33.65147)
2013-04-18T00:00:00,-33.67286,150.77071,1,POINT (150.77071 -33.67286)
2013-04-18T00:00:00,-33.67052,150.7623,1,POINT (150.7623 -33.67052)
2013-04-18T00:00:00,-33.67286,150.77071,1,POINT (150.77071 -33.67286)
2013-04-18T00:00:00,-33.67286,150.77071,1,POINT (150.77071 -33.67286)
2013-04-18T00:00:00,-33.67052,150.7623,1,POINT (150.7623 -33.67052)
2013-04-18T00:00:00,-33.67286,150.77071,1,POINT (150.77071 -33.67286)
2013-04-18T00:00:00,-33.67052,150.7623,1,POINT (150.7623 -33.67052)
2013-04-18T00:00:00,-33.67116,150.76242,1,POINT (150.76242 -33.67116)
2013-04-18T00:00:00,-33.67097,150.75633,1,POINT (150.75633 -33.67097)
2013-04-18T00:00:00,-33.67234,150.76686,1,POINT (150.76686 -33.67234)
2013-04-18T00:00:00,-33.66993,150.76133,1,POINT (150.76133 -33.66993)
2013-04-18T00:00:00,-33.67097,150.75633,1,POINT (150.75633 -33.67097)
2013-04-14T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-04-14T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-04-14T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-04-14T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-04-14T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2013-04-01T23:19:15,-33.614659,150.746288,1,POINT (150.746288 -33.614659)
2013-04-02T19:52:12,-33.615734,150.751258,1,POINT (150.751258 -33.615734)
2013-04-02T19:47:27,-33.615767,150.751227,1,POINT (150.751227 -33.615767)
2013-04-02T21:25:01,-33.615687,150.751269,1,POINT (150.751269 -33.615687)
2013-04-03T11:46:31,-33.614759,150.746103,1,POINT (150.746103 -33.614759)
2013-04-03T17:54:06,-33.614517,150.747107,1,POINT (150.747107 -33.614517)
2013-04-03T18:20:46,-33.613948,150.745233,1,POINT (150.745233 -33.613948)
2013-04-03T19:46:30,-33.615723,150.751286,1,POINT (150.751286 -33.615723)
2013-04-06T22:49:24,-33.614023,150.745607,1,POINT (150.745607 -33.614023)
2013-04-09T23:36:45,-33.614871,150.746083,1,POINT (150.746083 -33.614871)
2013-04-09T21:21:25,-33.61488,150.74606,1,POINT (150.74606 -33.61488)
2013-04-10T15:00:20,-33.61296,150.743549,1,POINT (150.743549 -33.61296)
2013-04-02T19:25:00,-33.613874,150.746005,1,POINT (150.746005 -33.613874)
2013-04-11T00:48:29,-33.614344,150.746538,1,POINT (150.746538 -33.614344)
2013-04-18T12:41:18,-33.615307,150.75128,1,POINT (150.75128 -33.615307)
2013-04-22T16:56:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2013-04-26T16:26:03,-33.614736,150.74546,1,POINT (150.74546 -33.614736)
2013-04-29T22:03:11,-33.615749,150.751298,1,POINT (150.751298 -33.615749)
2013-04-29T16:44:00,-33.61327,150.74613,1,POINT (150.74613 -33.61327)
2013-05-03T11:13:46,-33.612913,150.743501,1,POINT (150.743501 -33.612913)
2013-05-02T15:31:00,-33.645103,150.735817,1,POINT (150.735817 -33.645103)
2013-05-06T21:33:00,-33.608409,150.737142,1,POINT (150.737142 -33.608409)
2013-05-08T17:40:00,-33.614119,150.745618,1,POINT (150.745618 -33.614119)
2013-05-09T14:32:24,-33.614764,150.745387,1,POINT (150.745387 -33.614764)
2013-06-30T00:00:00,-33.65788,150.80923,1,POINT (150.80923 -33.65788)
2013-06-30T00:00:00,-33.65788,150.80923,1,POINT (150.80923 -33.65788)
2013-06-30T00:00:00,-33.65788,150.80923,1,POINT (150.80923 -33.65788)
2013-06-21T00:00:00,-33.68513,150.75061,1,POINT (150.75061 -33.68513)
2013-06-21T00:00:00,-33.68513,150.75061,1,POINT (150.75061 -33.68513)
2013-06-27T00:00:00,-33.68719,150.7593,1,POINT (150.7593 -33.68719)
2013-06-27T00:00:00,-33.68719,150.7593,1,POINT (150.7593 -33.68719)
2013-06-27T00:00:00,-33.68719,150.7593,1,POINT (150.7593 -33.68719)
2013-06-27T00:00:00,-33.68719,150.7593,1,POINT (150.7593 -33.68719)
2013-07-17T00:00:00,-33.67049,150.76294,1,POINT (150.76294 -33.67049)
2013-07-17T00:00:00,-33.67049,150.76294,1,POINT (150.76294 -33.67049)
2013-07-17T00:00:00,-33.67378,150.76079,1,POINT (150.76079 -33.67378)
2013-07-16T00:00:00,-33.67975,150.76143,1,POINT (150.76143 -33.67975)
2013-07-16T00:00:00,-33.67975,150.76143,1,POINT (150.76143 -33.67975)
2013-07-16T00:00:00,-33.67686,150.76557,1,POINT (150.76557 -33.67686)
2013-07-16T00:00:00,-33.67686,150.76557,1,POINT (150.76557 -33.67686)
2013-09-25T13:15:00,-33.642758,150.80254,1,POINT (150.80254 -33.642758)
2013-10-27T00:00:00,-33.634453,150.810361,1,POINT (150.810361 -33.634453)
2013-10-27T00:00:00,-33.634453,150.810361,1,POINT (150.810361 -33.634453)
2013-10-21T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2013-10-21T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2013-10-21T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2013-10-27T00:00:00,-33.634687,150.810467,1,POINT (150.810467 -33.634687)
2013-10-27T00:00:00,-33.634687,150.810467,1,POINT (150.810467 -33.634687)
2013-11-07T00:00:00,-33.550073,150.675952,1,POINT (150.675952 -33.550073)
2013-11-07T00:00:00,-33.550073,150.675952,1,POINT (150.675952 -33.550073)
2012-02-17T00:00:00,-33.559702,150.78756,1,POINT (150.78756 -33.559702)
2012-03-07T00:00:00,-33.578332,150.623854,1,POINT (150.623854 -33.578332)
2012-03-07T00:00:00,-33.578332,150.623854,1,POINT (150.623854 -33.578332)
2012-03-07T00:00:00,-33.578332,150.623854,1,POINT (150.623854 -33.578332)
2012-03-07T00:00:00,-33.578332,150.623854,1,POINT (150.623854 -33.578332)
2012-03-07T00:00:00,-33.581579,150.622957,1,POINT (150.622957 -33.581579)
2012-03-14T00:00:00,-33.583815,150.623434,1,POINT (150.623434 -33.583815)
2012-03-13T00:00:00,-33.583556,150.623075,1,POINT (150.623075 -33.583556)
2012-04-17T00:00:00,-33.615346,150.690031,1,POINT (150.690031 -33.615346)
2012-04-17T00:00:00,-33.615346,150.690031,1,POINT (150.690031 -33.615346)
2012-04-17T00:00:00,-33.615346,150.690031,1,POINT (150.690031 -33.615346)
2012-04-14T16:58:08,-33.629082,150.640922,1,POINT (150.640922 -33.629082)
2012-05-21T00:00:00,-33.677534,150.772058,1,POINT (150.772058 -33.677534)
2012-05-21T00:00:00,-33.677534,150.772058,1,POINT (150.772058 -33.677534)
2012-07-16T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2012-07-16T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2012-07-16T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2012-07-16T00:00:00,-33.496117,150.777149,1,POINT (150.777149 -33.496117)
2012-07-26T00:00:00,-33.616186,150.795301,1,POINT (150.795301 -33.616186)
2012-07-26T00:00:00,-33.616186,150.795301,1,POINT (150.795301 -33.616186)
2012-07-26T00:00:00,-33.616186,150.795301,1,POINT (150.795301 -33.616186)
2012-11-11T00:00:00,-33.63661,150.69271,1,POINT (150.69271 -33.63661)
2012-11-11T00:00:00,-33.63661,150.69271,1,POINT (150.69271 -33.63661)
2012-11-11T00:00:00,-33.63661,150.69271,1,POINT (150.69271 -33.63661)
2012-11-10T00:00:00,-33.64071,150.68871,1,POINT (150.68871 -33.64071)
2012-11-11T02:15:00,-33.64098,150.691422,1,POINT (150.691422 -33.64098)
2012-12-05T00:00:00,-33.64721,150.80717,1,POINT (150.80717 -33.64721)
2012-12-05T00:00:00,-33.64721,150.80717,1,POINT (150.80717 -33.64721)
2012-12-05T00:00:00,-33.64858,150.80603,1,POINT (150.80603 -33.64858)
2012-12-05T00:00:00,-33.64858,150.80603,1,POINT (150.80603 -33.64858)
2012-12-05T00:00:00,-33.64858,150.80603,1,POINT (150.80603 -33.64858)
2012-12-05T00:00:00,-33.64277,150.79627,1,POINT (150.79627 -33.64277)
2012-12-06T00:00:00,-33.64873,150.79734,1,POINT (150.79734 -33.64873)
2012-12-06T00:00:00,-33.65012,150.80583,1,POINT (150.80583 -33.65012)
2012-12-06T00:00:00,-33.65012,150.80583,1,POINT (150.80583 -33.65012)
2012-12-06T00:00:00,-33.65012,150.80583,1,POINT (150.80583 -33.65012)
2012-12-06T00:00:00,-33.64981,150.80514,1,POINT (150.80514 -33.64981)
2012-12-06T00:00:00,-33.64981,150.80514,1,POINT (150.80514 -33.64981)
2012-12-06T00:00:00,-33.64981,150.80514,1,POINT (150.80514 -33.64981)
2012-12-22T00:00:00,-33.6376,150.69275,1,POINT (150.69275 -33.6376)
2012-12-22T00:00:00,-33.6376,150.69275,1,POINT (150.69275 -33.6376)
2012-12-22T00:00:00,-33.6376,150.69275,1,POINT (150.69275 -33.6376)
2012-12-06T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2012-12-06T00:00:00,-33.65,150.806,1,POINT (150.806 -33.65)
2012-12-05T00:00:00,-33.60458,150.74298,1,POINT (150.74298 -33.60458)
2011-08-23T00:00:00,-33.66818,150.7451,1,POINT (150.7451 -33.66818)
2011-09-09T00:00:00,-33.506317,150.767739,1,POINT (150.767739 -33.506317)
2011-09-09T00:00:00,-33.506317,150.767739,1,POINT (150.767739 -33.506317)
2011-09-09T00:00:00,-33.506317,150.767739,1,POINT (150.767739 -33.506317)
2011-09-09T00:00:00,-33.506317,150.767739,1,POINT (150.767739 -33.506317)
2011-09-18T00:00:00,-33.55553,150.72327,1,POINT (150.72327 -33.55553)
2011-12-01T00:00:00,-33.542312,150.72217,1,POINT (150.72217 -33.542312)
2010-02-05T00:00:00,-33.616908,150.739258,1,POINT (150.739258 -33.616908)
2010-02-05T00:00:00,-33.619837,150.735215,1,POINT (150.735215 -33.619837)
2010-02-05T00:00:00,-33.616908,150.739258,1,POINT (150.739258 -33.616908)
2010-02-05T00:00:00,-33.619837,150.735215,1,POINT (150.735215 -33.619837)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-03-16T00:00:00,-33.527816,150.784951,1,POINT (150.784951 -33.527816)
2010-05-25T00:00:00,-33.637809,150.804285,1,POINT (150.804285 -33.637809)
2010-05-25T00:00:00,-33.637809,150.804285,1,POINT (150.804285 -33.637809)
2010-06-22T00:00:00,-33.603105,150.686371,1,POINT (150.686371 -33.603105)
2010-06-22T00:00:00,-33.603105,150.686371,1,POINT (150.686371 -33.603105)
2010-08-14T00:00:00,-33.683198,150.79612,1,POINT (150.79612 -33.683198)
2010-10-08T00:00:00,-33.53,150.62,1,POINT (150.62 -33.53)
2010-12-21T00:00:00,-33.673089,150.677882,1,POINT (150.677882 -33.673089)
2010-12-21T00:00:00,-33.673089,150.677882,1,POINT (150.677882 -33.673089)
2010-12-21T00:00:00,-33.681969,150.678312,1,POINT (150.678312 -33.681969)
2010-12-21T00:00:00,-33.685636,150.678203,1,POINT (150.678203 -33.685636)
2010-12-21T00:00:00,-33.685636,150.678203,1,POINT (150.678203 -33.685636)
2010-12-21T00:00:00,-33.685636,150.678203,1,POINT (150.678203 -33.685636)
2009-08-03T00:00:00,-33.541891,150.765212,1,POINT (150.765212 -33.541891)
2009-08-03T00:00:00,-33.541891,150.765212,1,POINT (150.765212 -33.541891)
2009-08-03T00:00:00,-33.541891,150.765212,1,POINT (150.765212 -33.541891)
2009-08-03T00:00:00,-33.541891,150.765212,1,POINT (150.765212 -33.541891)
2009-09-29T00:00:00,-33.676823,150.62529,1,POINT (150.62529 -33.676823)
2009-09-29T00:00:00,-33.676823,150.62529,1,POINT (150.62529 -33.676823)
2009-10-02T00:00:00,-33.588068,150.711964,1,POINT (150.711964 -33.588068)
2009-10-02T00:00:00,-33.588068,150.711964,1,POINT (150.711964 -33.588068)
2009-10-01T00:00:00,-33.574814,150.715669,1,POINT (150.715669 -33.574814)
2009-10-01T00:00:00,-33.574814,150.715669,1,POINT (150.715669 -33.574814)
2008-01-29T00:00:00,-33.605402,150.661154,1,POINT (150.661154 -33.605402)
2008-01-29T00:00:00,-33.605402,150.661154,1,POINT (150.661154 -33.605402)
2008-01-29T00:00:00,-33.605402,150.661154,1,POINT (150.661154 -33.605402)
2008-01-29T00:00:00,-33.612765,150.657195,1,POINT (150.657195 -33.612765)
2008-01-29T00:00:00,-33.612765,150.657195,1,POINT (150.657195 -33.612765)
2008-01-29T00:00:00,-33.605402,150.661154,1,POINT (150.661154 -33.605402)
