gbifID,eventDate,decimalLatitude,decimalLongitude,species,country,key,landcover,elevation,gradient,change,extent,occurrence,recurrence,seasonality,transitions,B04,B03,B02,B08,tmax_max,tmax_mean,tmin_min,tmin_mean,ppt_mean,soil_mean
2960428778,2019-08-31 00:00:00,-33.524173,150.6237,Litoria Fallax,Australia,345,2.0,592.1594848632812,14.625965044046108,253.0,0.0,0.0,0.0,0.0,0.0,505.0,533.0,456.0,2053.0,30.400002,22.225004,2.2999992,9.755001,86.86667,41.45
3108947936,2019-10-22 00:00:00,-33.709351,150.598359,Litoria Fallax,Australia,346,7.0,197.45089721679688,10.618742283387677,253.0,0.0,0.0,0.0,0.0,0.0,924.5,882.0,714.5,2274.0,31.5,23.655003,2.5,10.508335,71.48333,37.916668
3108889042,2019-10-15 00:00:00,-33.726079,150.698653,Litoria Fallax,Australia,347,7.0,26.088775634765625,4.184994172266282,253.0,0.0,0.0,0.0,0.0,0.0,1253.5,1069.0,922.0,2049.0,33.0,25.020002,3.0,11.771668,59.283333,31.233334
3108912925,2018-11-16 00:00:00,-33.511454,150.696506,Litoria Fallax,Australia,348,7.0,174.3966064453125,10.492198794866066,253.0,0.0,0.0,0.0,0.0,0.0,1241.0,1004.0,881.0,1641.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
3108912925,2018-11-16 00:00:00,-33.511454,150.696506,Litoria Fallax,Australia,349,7.0,174.3966064453125,10.492198794866066,253.0,0.0,0.0,0.0,0.0,0.0,1241.0,1004.0,881.0,1641.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
2556854111,2017-11-10 00:00:00,-33.735,150.482,Litoria Fallax,Australia,350,7.0,600.6378173828125,20.71430762623553,253.0,0.0,0.0,0.0,0.0,0.0,862.5,836.0,725.5,1321.5,29.599998,21.189999,1.7000008,9.005002,85.46667,48.55
2960484150,2018-12-24 00:00:00,-33.643219,150.658674,Litoria Fallax,Australia,351,7.0,74.48993682861328,20.979113908143944,253.0,0.0,0.0,0.0,0.0,0.0,1988.5,1833.0,1535.0,2912.0,32.0,24.016668,2.5,10.813335,67.75,35.3
2556835062,2018-11-01 00:00:00,-33.7271,150.699,Litoria Fallax,Australia,352,7.0,22.887514114379883,13.764596563186219,253.0,0.0,0.0,0.0,0.0,0.0,1159.5,1033.0,883.5,1850.5,33.0,25.020002,3.0,11.771668,59.283333,31.233334
3108892751,2017-11-10 00:00:00,-33.7255,150.697,Litoria Fallax,Australia,353,7.0,27.033536911010742,1.4587952364738714,253.0,0.0,0.0,0.0,0.0,0.0,1254.5,1210.5,1160.0,2106.0,33.0,25.020002,3.0,11.771668,59.283333,31.233334
1071697796,2002-05-16 00:00:00,-33.614058,150.712746,Litoria Fallax,Australia,354,7.0,22.433731079101562,0.7907707189629017,253.0,0.0,0.0,0.0,0.0,0.0,1018.5,945.0,762.5,2503.0,32.9,24.811666,2.4000015,11.521668,59.566666,31.0
3108862976,2019-10-07 00:00:00,-33.709402,150.598252,Litoria Fallax,Australia,355,7.0,197.45089721679688,2.8829193115234375,253.0,0.0,0.0,0.0,0.0,0.0,975.5,975.0,855.0,2276.0,31.5,23.655003,2.5,10.508335,71.48333,37.916668
3108906968,2018-01-02 00:00:00,-33.558023,150.659961,Litoria Fallax,Australia,356,7.0,175.9202880859375,2.4095968455299106,253.0,0.0,0.0,0.0,0.0,0.0,1592.0,1578.0,1366.0,2376.0,31.700005,23.723335,2.4000015,10.59,71.38333,33.916668
3108920666,2017-11-28 00:00:00,-33.52614,150.704924,Litoria Fallax,Australia,357,7.0,93.67145538330078,4.746484172285371,253.0,0.0,0.0,0.0,0.0,0.0,2147.0,2032.0,1766.0,3161.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
3108889807,2018-11-16 00:00:00,-33.511449,150.696507,Litoria Fallax,Australia,358,7.0,172.99026489257812,7.1592412376636965,253.0,0.0,0.0,0.0,0.0,0.0,1336.0,1056.0,926.0,1926.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
1071882095,2007-11-19 00:00:00,-33.311488,150.677232,Litoria Fallax,Australia,359,2.0,304.8158264160156,6.038343210093852,253.0,0.0,0.0,0.0,0.0,0.0,284.0,276.5,202.0,1665.5,31.200005,23.095001,2.4000015,10.225001,70.73333,34.35
3108878666,2018-12-10 00:00:00,-33.5253,150.666,Litoria Fallax,Australia,360,7.0,174.73475646972656,11.527454388491574,253.0,0.0,0.0,0.0,0.0,0.0,902.0,808.0,664.0,1846.0,31.099998,23.07667,2.5,10.295001,78.25,36.183334
3108906340,2019-09-21 00:00:00,-33.500885,150.689557,Litoria Fallax,Australia,361,7.0,157.2787322998047,10.777000481779652,253.0,0.0,0.0,0.0,0.0,0.0,694.0,613.0,481.5,2251.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
3108902419,2018-11-12 00:00:00,-33.7253,150.697,Litoria Fallax,Australia,362,7.0,27.82500648498535,3.125167714518868,253.0,0.0,0.0,0.0,0.0,0.0,629.0,635.5,560.0,2050.5,33.0,25.020002,3.0,11.771668,59.283333,31.233334
3108911386,2019-10-15 00:00:00,-33.726519,150.698261,Litoria Fallax,Australia,363,7.0,19.10165786743164,17.41377551349882,253.0,0.0,0.0,0.0,0.0,0.0,716.0,706.0,589.5,1356.5,33.0,25.020002,3.0,11.771668,59.283333,31.233334
2960489743,2019-10-22 00:00:00,-33.709351,150.598359,Litoria Fallax,Australia,364,7.0,197.45089721679688,10.618742283387677,253.0,0.0,0.0,0.0,0.0,0.0,924.5,882.0,714.5,2274.0,31.5,23.655003,2.5,10.508335,71.48333,37.916668
3108912925,2018-11-16 00:00:00,-33.511454,150.696506,Litoria Fallax,Australia,365,7.0,174.3966064453125,10.492198794866066,253.0,0.0,0.0,0.0,0.0,0.0,1241.0,1004.0,881.0,1641.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
2960495607,2019-09-21 00:00:00,-33.500885,150.689557,Litoria Fallax,Australia,366,7.0,157.2787322998047,10.777000481779652,253.0,0.0,0.0,0.0,0.0,0.0,694.0,613.0,481.5,2251.0,32.200005,24.186668,2.5,10.926668,64.666664,31.8
3108877702,2017-12-22 00:00:00,-33.7179,150.46,Litoria Fallax,Australia,367,7.0,624.6698608398438,53.46014757538672,253.0,0.0,0.0,0.0,0.0,0.0,576.5,579.0,444.5,2364.5,29.599998,21.189999,1.7000008,9.005002,85.46667,48.55
3108870936,2018-11-16 00:00:00,-33.481379,150.698765,Litoria Fallax,Australia,368,7.0,187.82615661621094,19.814280678248288,253.0,0.0,0.0,0.0,0.0,0.0,920.0,754.0,535.5,2221.5,32.0,24.098333,2.6000023,10.838335,64.933334,31.1
3108910526,2017-12-22 00:00:00,-33.7177,150.46,Litoria Fallax,Australia,369,7.0,612.8959350585938,26.422644615675868,253.0,0.0,0.0,0.0,0.0,0.0,758.5,761.5,611.5,2546.0,29.599998,21.189999,1.7000008,9.005002,85.46667,48.55
2960482421,2018-01-02 00:00:00,-33.558023,150.659961,Litoria Fallax,Australia,370,7.0,175.9202880859375,2.4095968455299106,253.0,0.0,0.0,0.0,0.0,0.0,1592.0,1578.0,1366.0,2376.0,31.700005,23.723335,2.4000015,10.59,71.38333,33.916668
1074792253,2003-08-01 00:00:00,-33.430508,150.685313,Litoria Fallax,Australia,371,2.0,348.53094482421875,30.450279115611067,253.0,0.0,0.0,0.0,0.0,0.0,574.5,535.5,432.0,2138.5,31.599998,23.678337,2.7000008,10.666669,69.21667,32.483334
1070382697,2008-12-24 00:00:00,-33.559268,150.667106,Litoria Fallax,Australia,372,7.0,129.32260131835938,12.160241252352572,253.0,0.0,0.0,0.0,0.0,0.0,1179.0,1010.0,900.0,2090.0,32.5,24.456667,2.5,11.126668,62.6,31.766666
1070826056,2011-02-11 00:00:00,-33.701532,150.737937,Litoria Fallax,Australia,373,7.0,57.04558181762695,20.5932084745997,253.0,0.0,0.0,0.0,0.0,0.0,1577.0,1205.5,994.0,2624.0,32.800003,24.71667,2.6000023,11.606668,60.916668,33.55
3108847487,2018-11-12 00:00:00,-33.586699,150.644543,Litoria Fallax,Australia,374,7.0,173.01431274414062,20.76578734782632,253.0,0.0,0.0,0.0,0.0,0.0,772.0,758.0,671.5,2202.0,32.1,24.161669,2.4000015,10.840002,66.11667,33.4
1071617676,2010-12-21 00:00:00,-33.708195,150.69982,Litoria Fallax,Australia,375,7.0,50.073944091796875,10.536499997699163,253.0,0.0,0.0,0.0,0.0,0.0,644.0,645.5,573.5,1816.5,32.9,24.83,2.6000023,11.555002,59.866665,31.983334
1071802911,2006-04-05 00:00:00,-33.685147,150.724561,Litoria Fallax,Australia,376,2.0,34.887081146240234,7.992941184183409,253.0,0.0,0.0,0.0,0.0,0.0,641.0,662.5,534.5,2527.5,32.800003,24.71667,2.6000023,11.606668,60.916668,33.55
2960458385,2019-10-14 00:00:00,-33.533479,150.660181,Litoria Fallax,Australia,377,2.0,171.64048767089844,15.96366149556018,253.0,0.0,0.0,0.0,0.0,0.0,669.0,655.0,556.0,1807.0,31.099998,23.07667,2.5,10.295001,78.25,36.183334
1071802911,2006-04-05 00:00:00,-33.685147,150.724561,Litoria Fallax,Australia,378,2.0,34.887081146240234,7.992941184183409,253.0,0.0,0.0,0.0,0.0,0.0,641.0,662.5,534.5,2527.5,32.800003,24.71667,2.6000023,11.606668,60.916668,33.55
3456520247,2021-05-04 07:25:26,-33.711792,150.627197,Litoria Fallax,Australia,379,2.0,167.97959899902344,16.838087977609455,253.0,0.0,0.0,0.0,0.0,0.0,752.0,790.0,669.5,2110.5,32.6,24.54167,2.7999992,11.308334,64.916664,35.35
2960492712,2019-10-07 00:00:00,-33.709402,150.598252,Litoria Fallax,Australia,380,7.0,197.45089721679688,2.8829193115234375,253.0,0.0,0.0,0.0,0.0,0.0,975.5,975.0,855.0,2276.0,31.5,23.655003,2.5,10.508335,71.48333,37.916668
1452057993,2015-08-21 00:00:00,-33.719524,150.300838,Litoria Fallax,Australia,381,2.0,982.3253784179688,49.667422466793425,253.0,0.0,0.0,0.0,0.0,0.0,525.0,564.0,508.0,1804.0,28.800003,19.863335,1.1000023,8.346668,84.51667,64.28333
2429271861,2017-04-02 11:45:00,8.389043,-83.298207,Dendrobates Auratus,Costa Rica,382,2.0,241.2943878173828,14.852675785234046,253.0,0.0,0.0,0.0,0.0,0.0,212.5,526.0,270.5,3946.5,34.9,31.653337,18.5,20.893335,249.75,131.35
1987093115,1989-08-01 00:00:00,8.499903,-83.538247,Dendrobates Auratus,Costa Rica,383,2.0,108.36067962646484,74.13778722385503,253.0,0.0,0.0,0.0,0.0,0.0,297.0,611.0,465.5,4557.0,34.300003,31.238337,18.0,20.076666,227.16667,143.31667
2251920972,2019-04-27 08:37:20,8.389745,-83.279482,Dendrobates Auratus,Costa Rica,384,2.0,27.793867111206055,16.661693932411065,253.0,0.0,0.0,0.0,0.0,0.0,347.0,571.0,329.5,3337.0,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
657503388,1985-07-18 00:00:00,8.483333,-83.583333,Dendrobates Auratus,Costa Rica,385,2.0,87.97075653076172,16.69216996363644,253.0,0.0,0.0,0.0,0.0,0.0,209.0,467.5,277.5,3412.5,34.9,31.838335,18.700005,20.816668,241.61667,143.61667
686810978,1966-08-15 00:00:00,8.6320063784381,-83.49806663785819,Dendrobates Auratus,Costa Rica,386,2.0,37.32387924194336,10.60770595412157,253.0,0.0,0.0,0.0,0.0,0.0,362.5,798.0,458.5,4936.0,35.9,32.555004,19.800003,21.851671,222.4,130.33333
2841151780,2007-05-09 00:00:00,8.449896,-83.485079,Dendrobates Auratus,Costa Rica,387,2.0,162.34974670410156,90.83333503729762,253.0,0.0,0.0,0.0,0.0,0.0,264.0,564.5,291.0,3837.0,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
2429271861,2017-04-02 11:45:00,8.389043,-83.298207,Dendrobates Auratus,Costa Rica,388,2.0,241.2943878173828,14.852675785234046,253.0,0.0,0.0,0.0,0.0,0.0,212.5,526.0,270.5,3946.5,34.9,31.653337,18.5,20.893335,249.75,131.35
1987099979,1962-08-20 00:00:00,8.697533,-83.484278,Dendrobates Auratus,Costa Rica,389,2.5,7.976275444030762,35.293098216517265,253.0,0.0,0.0,0.0,0.0,0.0,804.0,900.5,633.0,2922.5,35.9,32.465,19.800003,21.763336,260.41666,132.53334
2580242886,2020-03-07 15:22:00,8.40199,-83.288509,Dendrobates Auratus,Costa Rica,390,2.0,109.7959976196289,33.79659042812114,253.0,0.0,0.0,0.0,0.0,0.0,794.0,999.5,917.0,3278.5,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
657503264,1969-07-19 00:00:00,8.690019215206968,-83.50011033675422,Dendrobates Auratus,Costa Rica,391,2.5,29.607980728149414,13.83904293553148,253.0,0.0,0.0,0.0,0.0,0.0,1409.5,1611.5,1362.5,4081.0,35.300003,32.03667,19.099998,21.056667,224.95,137.55
1987120755,1989-08-01 00:00:00,8.499903,-83.538247,Dendrobates Auratus,Costa Rica,392,2.0,108.36067962646484,74.13778722385503,253.0,0.0,0.0,0.0,0.0,0.0,297.0,611.0,465.5,4557.0,34.300003,31.238337,18.0,20.076666,227.16667,143.31667
3090782561,2021-03-19 14:42:48,8.403509,-83.328924,Dendrobates Auratus,Costa Rica,393,2.0,93.81505584716797,19.54708731960348,253.0,0.0,0.0,0.0,0.0,0.0,179.0,404.0,222.5,3573.0,34.9,31.653337,18.5,20.893335,249.75,131.35
657503379,1973-07-01 00:00:00,8.690245118290001,-83.48421537299735,Dendrobates Auratus,Costa Rica,394,2.0,35.883331298828125,66.33315176787686,253.0,0.0,0.0,0.0,0.0,0.0,466.5,726.0,519.5,3318.0,35.9,32.465,19.800003,21.763336,260.41666,132.53334
2242864255,2013-04-07 10:15:00,8.400235,-83.284951,Dendrobates Auratus,Costa Rica,395,2.0,102.68531799316406,51.471710346012436,253.0,0.0,0.0,0.0,0.0,0.0,910.5,1078.0,1018.5,3370.0,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
3079801070,2021-01-12 07:15:00,8.446148,-83.285311,Dendrobates Auratus,Costa Rica,396,7.0,13.251968383789062,7.516787910125358,253.0,0.0,0.0,0.0,0.0,0.0,1224.0,1379.5,1132.5,3398.0,35.700005,32.39,19.5,21.890001,247.31667,123.5
657503388,1985-07-18 00:00:00,8.483333,-83.583333,Dendrobates Auratus,Costa Rica,397,2.0,87.97075653076172,16.69216996363644,253.0,0.0,0.0,0.0,0.0,0.0,209.0,467.5,277.5,3412.5,34.9,31.838335,18.700005,20.816668,241.61667,143.61667
2236296447,2019-03-22 17:43:33,8.417734,-83.343943,Dendrobates Auratus,Costa Rica,398,2.0,112.0137939453125,21.241204177448868,253.0,0.0,0.0,0.0,0.0,0.0,219.0,491.0,273.5,3938.5,35.200005,31.96,19.0,21.206667,229.0,132.56667
3018146071,2020-12-22 15:56:00,8.411216,-83.323718,Dendrobates Auratus,Costa Rica,399,2.0,177.6181640625,51.00866129199283,253.0,0.0,0.0,0.0,0.0,0.0,488.5,842.0,512.0,3636.5,34.9,31.653337,18.5,20.893335,249.75,131.35
2013743369,2019-03-12 12:06:55,8.416978,-83.346083,Dendrobates Auratus,Costa Rica,400,2.0,72.62242889404297,14.738531745897173,253.0,0.0,0.0,0.0,0.0,0.0,284.5,545.0,333.0,3701.5,35.200005,31.96,19.0,21.206667,229.0,132.56667
1987163141,1989-08-01 00:00:00,8.499903,-83.538247,Dendrobates Auratus,Costa Rica,401,2.0,108.36067962646484,74.13778722385503,253.0,0.0,0.0,0.0,0.0,0.0,297.0,611.0,465.5,4557.0,34.300003,31.238337,18.0,20.076666,227.16667,143.31667
2451718067,2019-09-30 07:10:00,8.52846,-83.414414,Dendrobates Auratus,Costa Rica,402,2.0,118.01448822021484,26.26975152308563,253.0,0.0,0.0,0.0,0.0,0.0,2976.0,3066.5,3007.5,4419.0,35.200005,31.920002,19.0,21.12,237.85,134.11667
1805384643,2017-12-07 23:16:00,8.451403,-83.480344,Dendrobates Auratus,Costa Rica,403,2.0,229.80508422851562,10.48598288628908,253.0,0.0,0.0,0.0,0.0,0.0,234.0,487.0,268.5,3870.5,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
1453214886,2016-06-04 09:20:00,8.45274,-83.454165,Dendrobates Auratus,Costa Rica,404,2.0,222.4886474609375,26.081951353516335,253.0,0.0,0.0,0.0,0.0,0.0,246.5,452.5,292.0,3765.5,35.0,31.955,18.900002,21.111668,238.41667,135.76666
2574316842,2020-02-18 10:57:37,8.514918,-83.499757,Dendrobates Auratus,Costa Rica,405,2.0,391.2316589355469,54.784641509439666,253.0,0.0,0.0,0.0,0.0,0.0,363.0,636.0,489.0,4566.0,33.5,30.28167,16.900002,18.91,248.7,146.11667
2273253608,2002-07-10 11:21:00,8.540835,-83.570964,Dendrobates Auratus,Costa Rica,406,2.0,20.940082550048828,11.061367871543547,253.0,0.0,0.0,0.0,0.0,0.0,2731.5,2975.5,3213.0,5412.0,35.4,32.263336,19.300003,21.34667,216.65,141.43333
657503270,1964-06-17 00:00:00,8.63284324822415,-83.48418666626169,Dendrobates Auratus,Costa Rica,407,2.0,64.28620147705078,27.534632197816546,253.0,0.0,0.0,0.0,0.0,0.0,468.0,575.5,484.0,2687.5,35.9,32.555004,19.800003,21.851671,222.4,130.33333
657503390,1973-07-01 00:00:00,8.690245118290001,-83.48421537299735,Dendrobates Auratus,Costa Rica,408,2.0,35.883331298828125,66.33315176787686,253.0,0.0,0.0,0.0,0.0,0.0,466.5,726.0,519.5,3318.0,35.9,32.465,19.800003,21.763336,260.41666,132.53334
686738817,1952-09-03 00:00:00,8.733333,-83.283333,Dendrobates Auratus,Costa Rica,409,2.0,71.11714935302734,82.83921141134259,253.0,0.0,0.0,0.0,0.0,0.0,338.5,700.0,371.0,3968.5,35.300003,31.586668,18.900002,20.821667,255.46666,119.833336
3018146071,2020-12-22 15:56:00,8.411216,-83.323718,Dendrobates Auratus,Costa Rica,410,2.0,177.6181640625,51.00866129199283,253.0,0.0,0.0,0.0,0.0,0.0,488.5,842.0,512.0,3636.5,34.9,31.653337,18.5,20.893335,249.75,131.35
1322242047,1973-07-09 00:00:00,8.7,-83.52,Dendrobates Auratus,Costa Rica,411,2.0,140.5568084716797,16.533048857852627,253.0,0.0,0.0,0.0,0.0,0.0,236.5,563.0,295.5,3716.0,35.300003,32.03667,19.099998,21.056667,224.95,137.55
2235498426,2019-02-22 06:52:00,8.524122,-83.400262,Dendrobates Auratus,Costa Rica,412,2.0,99.2017593383789,17.341102520065743,253.0,0.0,0.0,0.0,0.0,0.0,2908.5,3065.0,3007.0,6381.5,35.200005,31.920002,19.0,21.12,237.85,134.11667
3399037353,2018-05-14 05:03:00,8.452512,-83.485542,Dendrobates Auratus,Costa Rica,413,2.0,155.38644409179688,58.897795936663066,253.0,0.0,0.0,0.0,0.0,0.0,269.0,561.0,346.0,3333.0,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
2574316842,2020-02-18 10:57:37,8.514918,-83.499757,Dendrobates Auratus,Costa Rica,414,2.0,391.2316589355469,54.784641509439666,253.0,0.0,0.0,0.0,0.0,0.0,363.0,636.0,489.0,4566.0,33.5,30.28167,16.900002,18.91,248.7,146.11667
3391585031,2020-01-31 10:25:00,8.504853,-83.404595,Dendrobates Auratus,Costa Rica,415,2.0,287.4344787597656,59.884260592742464,253.0,0.0,0.0,0.0,0.0,0.0,5051.5,5034.0,4985.5,5909.0,35.200005,31.920002,19.0,21.12,237.85,134.11667
2456566568,2019-11-08 08:39:09,8.445406,-83.471311,Dendrobates Auratus,Costa Rica,416,2.0,39.526512145996094,59.28480896623503,253.0,0.0,0.0,0.0,0.0,0.0,289.0,640.5,324.5,4151.0,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
3044715860,2012-06-12 16:41:00,8.381122,-83.295416,Dendrobates Auratus,Costa Rica,417,2.0,177.8984832763672,8.54339599609375,253.0,0.0,0.0,0.0,0.0,0.0,182.5,432.0,208.5,3806.5,34.9,31.653337,18.5,20.893335,249.75,131.35
891756763,2013-09-22 00:00:00,8.450397,-83.497639,Dendrobates Auratus,Costa Rica,418,2.0,124.39842224121094,42.49126095586599,253.0,0.0,0.0,0.0,0.0,0.0,232.0,537.5,270.5,3749.0,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
2451719129,2019-09-30 07:04:00,8.52846,-83.414414,Dendrobates Auratus,Costa Rica,419,2.0,118.01448822021484,26.26975152308563,253.0,0.0,0.0,0.0,0.0,0.0,2976.0,3066.5,3007.5,4419.0,35.200005,31.920002,19.0,21.12,237.85,134.11667
2237533698,2019-04-23 07:43:04,8.4016,-83.284242,Dendrobates Auratus,Costa Rica,420,2.0,66.49787902832031,36.16878495357583,253.0,0.0,0.0,0.0,0.0,0.0,710.0,743.0,531.0,3197.0,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
686816879,1966-08-15 00:00:00,8.6320063784381,-83.49806663785819,Dendrobates Auratus,Costa Rica,421,2.0,37.32387924194336,10.60770595412157,253.0,0.0,0.0,0.0,0.0,0.0,362.5,798.0,458.5,4936.0,35.9,32.555004,19.800003,21.851671,222.4,130.33333
2451718067,2019-09-30 07:10:00,8.52846,-83.414414,Dendrobates Auratus,Costa Rica,422,2.0,118.01448822021484,26.26975152308563,253.0,0.0,0.0,0.0,0.0,0.0,2976.0,3066.5,3007.5,4419.0,35.200005,31.920002,19.0,21.12,237.85,134.11667
686738813,1952-09-03 00:00:00,8.733333,-83.283333,Dendrobates Auratus,Costa Rica,423,2.0,71.11714935302734,82.83921141134259,253.0,0.0,0.0,0.0,0.0,0.0,338.5,700.0,371.0,3968.5,35.300003,31.586668,18.900002,20.821667,255.46666,119.833336
1306573627,2004-03-25 00:00:00,8.450257,-83.482447,Dendrobates Auratus,Costa Rica,424,2.0,166.22793579101562,83.63116598931677,253.0,0.0,0.0,0.0,0.0,0.0,239.5,582.0,268.0,4020.5,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
2603346952,2020-03-14 15:32:00,8.712872,-83.630164,Dendrobates Auratus,Costa Rica,425,2.5,19.038475036621094,16.780564173069443,253.0,0.0,0.0,0.0,0.0,0.0,249.0,436.0,228.0,3185.0,35.700005,32.52,19.599998,21.591667,267.16666,160.11667
1987122150,1989-08-01 00:00:00,8.499903,-83.538247,Dendrobates Auratus,Costa Rica,426,2.0,108.36067962646484,74.13778722385503,253.0,0.0,0.0,0.0,0.0,0.0,297.0,611.0,465.5,4557.0,34.300003,31.238337,18.0,20.076666,227.16667,143.31667
686810978,1966-08-15 00:00:00,8.6320063784381,-83.49806663785819,Dendrobates Auratus,Costa Rica,427,2.0,37.32387924194336,10.60770595412157,253.0,0.0,0.0,0.0,0.0,0.0,362.5,798.0,458.5,4936.0,35.9,32.555004,19.800003,21.851671,222.4,130.33333
3044908930,2021-02-22 13:41:51,8.443918,-83.42166,Dendrobates Auratus,Costa Rica,428,2.0,108.89855194091797,6.88948562914315,253.0,0.0,0.0,0.0,0.0,0.0,199.0,517.5,258.5,3762.5,35.0,31.955,18.900002,21.111668,238.41667,135.76666
2634320665,2018-06-10 10:30:13,8.41218,-83.343825,Dendrobates Auratus,Costa Rica,429,2.0,52.12632369995117,40.94234958358847,253.0,0.0,0.0,0.0,0.0,0.0,229.5,459.0,257.5,3085.5,35.5,32.39667,19.5,21.821669,270.93332,132.05
2251920972,2019-04-27 08:37:20,8.389745,-83.279482,Dendrobates Auratus,Costa Rica,430,2.0,27.793867111206055,16.661693932411065,253.0,0.0,0.0,0.0,0.0,0.0,347.0,571.0,329.5,3337.0,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
686738817,1952-09-03 00:00:00,8.733333,-83.283333,Dendrobates Auratus,Costa Rica,431,2.0,71.11714935302734,82.83921141134259,253.0,0.0,0.0,0.0,0.0,0.0,338.5,700.0,371.0,3968.5,35.300003,31.586668,18.900002,20.821667,255.46666,119.833336
1990473717,2012-09-09 21:01:00,8.452278,-83.490836,Dendrobates Auratus,Costa Rica,432,2.0,215.90443420410156,31.309311253884324,253.0,0.0,0.0,0.0,0.0,0.0,191.5,423.0,245.0,3611.5,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
2580242886,2020-03-07 15:22:00,8.40199,-83.288509,Dendrobates Auratus,Costa Rica,433,2.0,109.7959976196289,33.79659042812114,253.0,0.0,0.0,0.0,0.0,0.0,794.0,999.5,917.0,3278.5,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
657503371,,8.69793856484688,-83.48418633361592,Dendrobates Auratus,Costa Rica,434,7.0,8.575104713439941,8.796191713345147,253.0,0.0,0.0,0.0,0.0,0.0,1248.0,1220.0,968.5,2754.0,35.9,32.465,19.800003,21.763336,260.41666,132.53334
657503385,1973-07-01 00:00:00,8.690245118290001,-83.48421537299735,Dendrobates Auratus,Costa Rica,435,2.0,35.883331298828125,66.33315176787686,253.0,0.0,0.0,0.0,0.0,0.0,466.5,726.0,519.5,3318.0,35.9,32.465,19.800003,21.763336,260.41666,132.53334
2451720519,2019-09-30 11:22:00,8.527665,-83.420215,Dendrobates Auratus,Costa Rica,436,2.0,220.4114990234375,100.20584990750791,253.0,0.0,0.0,0.0,0.0,0.0,373.5,638.5,560.5,4535.0,34.0,30.820002,17.5,19.623335,263.66666,147.23334
1990482878,2018-12-27 10:34:00,8.520629,-83.401471,Dendrobates Auratus,Costa Rica,437,2.0,83.895751953125,27.209689528182647,253.0,0.0,0.0,0.0,0.0,0.0,1277.5,1217.0,928.0,4246.5,35.200005,31.920002,19.0,21.12,237.85,134.11667
1322362221,1971-05-16 00:00:00,8.7,-83.52,Dendrobates Auratus,Costa Rica,438,2.0,140.5568084716797,16.533048857852627,253.0,0.0,0.0,0.0,0.0,0.0,236.5,563.0,295.5,3716.0,35.300003,32.03667,19.099998,21.056667,224.95,137.55
2596286948,2020-03-08 06:59:00,8.400903,-83.284552,Dendrobates Auratus,Costa Rica,439,2.0,89.47588348388672,16.128127716496408,253.0,0.0,0.0,0.0,0.0,0.0,281.0,518.0,311.0,3144.0,35.200005,31.998335,19.0,21.445002,258.03333,126.11667
2456523721,2018-04-19 14:14:44,8.505438,-83.448483,Dendrobates Auratus,Costa Rica,440,2.0,575.9976806640625,54.375319714820634,253.0,0.0,0.0,0.0,0.0,0.0,3782.5,3973.5,4135.0,4627.5,34.0,30.820002,17.5,19.623335,263.66666,147.23334
657503389,1985-07-18 00:00:00,8.483333,-83.583333,Dendrobates Auratus,Costa Rica,441,2.0,87.97075653076172,16.69216996363644,253.0,0.0,0.0,0.0,0.0,0.0,209.0,467.5,277.5,3412.5,34.9,31.838335,18.700005,20.816668,241.61667,143.61667
686738814,1952-09-03 00:00:00,8.733333,-83.283333,Dendrobates Auratus,Costa Rica,442,2.0,71.11714935302734,82.83921141134259,253.0,0.0,0.0,0.0,0.0,0.0,338.5,700.0,371.0,3968.5,35.300003,31.586668,18.900002,20.821667,255.46666,119.833336
3044908930,2021-02-22 13:41:51,8.443918,-83.42166,Dendrobates Auratus,Costa Rica,443,2.0,108.89855194091797,6.88948562914315,253.0,0.0,0.0,0.0,0.0,0.0,199.0,517.5,258.5,3762.5,35.0,31.955,18.900002,21.111668,238.41667,135.76666
3399037353,2018-05-14 05:03:00,8.452512,-83.485542,Dendrobates Auratus,Costa Rica,444,2.0,155.38644409179688,58.897795936663066,253.0,0.0,0.0,0.0,0.0,0.0,269.0,561.0,346.0,3333.0,34.800003,31.808336,18.800003,20.938334,240.11667,138.08333
2005316950,2012-12-26 11:24:00,8.389711,-83.309909,Dendrobates Auratus,Costa Rica,445,2.0,162.09071350097656,17.940756458822637,253.0,0.0,0.0,0.0,0.0,0.0,107.5,268.0,159.0,2462.5,34.9,31.653337,18.5,20.893335,249.75,131.35
